unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[41],"[(1680.0, -1907.5)]","[0, 1, 2, 3]","[75.1726561699533, 352.7237764880615, 58.78729608134357, 22.82608695652174]","[1533.4171337507046, 285.39820749184275, 701.3628813705989, 230.96568297574746]","[0.9670528740250222, 1.0, 1.0, 1.0]","[1739, 1739]","[0.0002178875464079957, 0.0002178875464079957]",[883]
[28],"[(1417.5, -857.5)]","[0, 1, 2]","[69.46924033546935, 53.03300858899107, 100.00000000000001]","[512.9228802339829, 725.5190043320814, 990.9550198623364]","[0.7853106866658044, 1.0, 1.0]","[5410, 5410]","[0.0006778445233279222, 0.0006778445233279222]",[1597]
[21],"[(1400.0, -385.0)]",[0],[380.2731579370418],[150.87157373110014],[0.999929784049831],"[14917, 14917]","[0.0018690215812352338, 0.0018690215812352338]",[11123]
[6],"[(3097.5, -1732.5)]",[0],[350.0],[105.0],[1.0],"[14917, 14917]","[0.0018690215812352338, 0.0018690215812352338]",[12402]
[3],"[(1522.5, -1155.0)]","[0, 1, 2, 3]","[363.92174563552936, 389.09063469298815, 210.323824402066, 341.6606257087465]","[1079.6243440541161, 304.2150067010885, 87.84588466214898, 202.93448105662475]","[0.9917091202572497, 0.9318919961938246, 0.9999999999999996, 0.9691186299964107]","[14917, 14917]","[0.0018690215812352338, 0.0018690215812352338]",[862]
[69],"[(3832.5, -1942.5)]",[0],[20.595362950655957],[2167.018933355902],[1.0],"[1009, 1009]","[0.00012642238891642763, 0.00012642238891642763]",[496]
[56],"[(1820.0, -770.0)]",[0],[708.9510716871392],[219.50606592013847],[0.9106734304653649],"[14917, 14917]","[0.0018690215812352338, 0.0018690215812352338]",[3883]
[74],"[(1540.0, -70.0)]","[0, 1, 2]","[52.233524567435076, 349.99999999999994, 97.82797401561578]","[2071.0614887763036, 824.2101400131277, 1437.927547193726]","[0.8961912262355111, 0.9999999999999998, 0.9999999999999998]","[4669, 4669]","[0.000585001123737166, 0.000585001123737166]",[1479]
[59],"[(2327.5, -2012.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[370.4225260888014, 165.09490250701577, 360.555127546399, 266.8425803212804, 267.21107045615685, 279.1624448807373, 352.53721645463264, 125.34780100119552, 314.1346137495127, 284.97782522243995]","[2118.895451080788, 206.11588840556504, 165.32548424748595, 558.6988061993384, 451.44835603804626, 376.0080824826772, 176.08951059522462, 151.3799269477755, 133.37157373110014, 641.1033942536822]","[0.9650189322270342, 0.9897800234457201, 1.0, 0.9884190051466425, 0.9745062371750681, 0.7620216090881474, 0.9999994623145615, 0.9748813472328647, 1.0, 0.9538233613233356]","[14917, 14917]","[0.0018690215812352338, 0.0018690215812352338]",[865]
[150],"[(1120.0, -1172.5)]","[0, 1, 2, 3, 4]","[17.073170731707314, 44.05362415918386, 42.77993532913049, 45.65217391304348, 70.0]","[1190.1367104063681, 344.4326224547582, 900.2678161395249, 1799.4348156127635, 433.47025134016496]","[1.0, 0.9899038808332966, 0.970497105667101, 1.0, 1.0]","[9068, 9068]","[0.001136172668676081, 0.001136172668676081]",[6408]
[154],"[(630.0, -1802.5)]","[0, 1]","[112.49426064331438, 420.647648804132]","[1186.7876651017666, 1727.8062059852261]","[1.0, 0.9999999999999996]","[5401, 5401]","[0.0006767168707013138, 0.0006767168707013138]",[2161]
