unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[52],"[(665.0, -1785.0)]","[0, 1]","[16.651570045211194, 313.4849224165988]","[512.9257125800772, 291.3322831021216]","[0.9999999999999998, 0.9630880635225667]","[1717, 1717]","[0.00021513106220961967, 0.00021513106220961967]",[461]
[45],"[(2380.0, -1347.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[16.184715310992992, 14.02158829347107, 98.99494936611666, 59.57212954917488, 349.99999999999994, 174.99999999999997, 355.67971810589324, 130.7183849377881, 156.52475842498527]","[1898.1445478666492, 509.2613547599885, 709.2649898878072, 339.90243965923105, 735.8531513120827, 206.79144196185945, 332.22542944899146, 1602.1148715084016, 2075.9086688611596]","[0.9301642568510206, 1.0, 1.0, 0.8804266478285986, 0.9999999999999998, 0.9999999999999998, 1.0, 1.0, 1.0]","[2471, 2471]","[0.0003096032933721434, 0.0003096032933721434]",[334]
[12],"[(770.0, -1732.5)]","[0, 1, 2]","[47.431744977268266, 104.34983894999017, 21.874999999999996]","[935.9409320514919, 267.5538211743521, 997.6562375458312]","[1.0, 0.9999999999999998, 0.9999999999999998]","[6132, 6132]","[0.0007683073229291717, 0.0007683073229291717]",[1478]
[34],"[(2012.5, -840.0)]","[0, 1, 2, 3]","[1261.942946412396, 34.24823200358246, 95.3747848652362, 92.07338730881486]","[245.80251122655443, 394.52006554305683, 300.46309752582556, 924.7994427838404]","[0.9999999999999998, 0.9926044701732976, 0.7529361452186115, 1.0]","[3172, 3172]","[0.0003974349035113067, 0.0003974349035113067]",[786]
[50],"[(717.5, -1890.0)]","[0, 1, 2]","[123.74368670764582, 79.19595949289332, 221.35943621178654]","[532.550371840671, 371.23106012293744, 149.58024317780047]","[1.0, 1.0, 1.0]","[10512, 10512]","[0.00131709826787858, 0.00131709826787858]",[8024]
[48],"[(717.5, -1890.0)]","[0, 1]","[325.6792536030422, 311.71777535931307]","[255.08859639447581, 536.6638435927995]","[0.9845043356331306, 0.860042219396442]","[13133, 13133]","[0.0016454957716941962, 0.0016454957716941962]",[2171]
[60],"[(2677.5, -840.0)]","[0, 1, 2]","[18.108832201118897, 28.55623539407211, 86.95819912499181]","[222.73863607376248, 1148.7519123352001, 1135.0839714358287]","[1.0, 1.0, 1.0]","[3199, 3199]","[0.0004008178613911318, 0.0004008178613911318]",[2869]
[63],"[(3657.5, -665.0)]","[0, 1, 2]","[67.91278497371819, 31.933854634231178, 73.78647873726219]","[347.5316079136105, 957.2089378328626, 915.8699130288071]","[0.9756540160717643, 1.0, 1.0]","[2470, 2470]","[0.00030947799863585354, 0.00030947799863585354]",[1855]
[74],"[(1715.0, -1645.0)]","[0, 1]","[58.333333333333336, 286.5238945841978]","[881.9362324659928, 193.58951059522462]","[1.0, 0.9996662382651008]","[9755, 9755]","[0.0012222501525071868, 0.0012222501525071868]",[6667]
[83],"[(2432.5, -2047.5)]","[0, 1]","[37.8591464967534, 25.864591735615576]","[1203.795090615458, 124.23284148787373]","[0.8217319800343738, 1.0]","[3186, 3186]","[0.00039918902981936414, 0.00039918902981936414]",[1005]
