unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[11],"[(2222.5, -1977.5)]","[0, 1, 2]","[25.659796463112336, 20.067276721151956, 87.49999999999999]","[549.4642998367617, 1440.1152187800267, 129.55467415507485]","[1.0, 1.0, 0.9999999999999998]","[1725, 1725]","[0.0002161334200999382, 0.0002161334200999382]",[1707]
[10],"[(805.0, -507.5)]",[0],[148.49242404917499],[91.74621202458749],[1.0],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[14443]
[5],"[(560.0, -910.0)]","[0, 1]","[448.58105366891334, 656.0115771821735]","[2548.152927737257, 2293.7055496520375]","[0.9651610773285499, 0.9843971072732437]","[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[6]
[21],"[(210.0, -122.5)]","[0, 1]","[11.167636693915012, 35.0]","[1463.2065180484926, 1703.3843232301124]","[1.0, 1.0]","[6146, 6146]","[0.0007700614492372292, 0.0007700614492372292]",[5642]
[24],"[(2555.0, -1767.5)]","[0, 1]","[393.6828641211522, 262.45484602072037]","[324.4030857898382, 124.23284148787373]","[0.9703074360163977, 0.9985186763430701]","[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[5250]
[30],"[(3447.5, -472.5)]",[0],[391.3118960624632],[142.1423061602681],[1.0],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[5730]
[32],"[(3220.0, -1382.5)]",[0],[133.67958493257706],[149.40308578983823],[0.9833805106120693],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[1910]
[51],"[(1855.0, -612.5)]",[0],[231.0981048327709],[176.24368670764582],[0.998501009512874],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[9582]
[52],"[(3202.5, -595.0)]","[0, 1, 2]","[285.75456358609944, 317.47092874955814, 258.9957920367876]","[320.56658486361994, 222.4201022307471, 146.2855380545554]","[0.9795699475601781, 0.9998136673236891, 0.9809528141674062]","[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[176]
[75],"[(2555.0, -1750.0)]","[0, 1, 2]","[30.248420843347024, 116.99336500012868, 13.493513657326314]","[222.50887084049214, 2025.5355879891054, 1774.368925479922]","[0.9999999999999996, 0.9997709777295558, 1.0]","[2473, 2473]","[0.000309853882844723, 0.000309853882844723]",[841]
[73],"[(2607.5, -1732.5)]","[0, 1]","[214.68054839814604, 279.71487037861954]","[222.55277471381456, 176.44834428021886]","[0.9952424256757344, 0.982639339202874]","[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[3709]
[82],"[(157.5, -1452.5)]","[0, 1]","[111.00668992047548, 350.4689680288368]","[193.80617157967646, 201.625397107502]","[1.0, 0.9142951334771546]","[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[1912]
[116],"[(1802.5, -1067.5)]",[0],[315.0236855061462],[124.65434844830907],[0.9143012804508235],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[13397]
[121],"[(2135.0, -157.5)]",[0],[15.050457540863967],[234.7871376374779],[0.9999999999999998],"[10538, 10538]","[0.0013203559310221154, 0.0013203559310221154]",[1489]
[117],"[(3447.5, -472.5)]","[0, 1]","[266.9068460422931, 317.32978690774996]","[340.0791158513606, 235.2417821153557]","[0.9702228090837607, 0.9806702365843833]","[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[2059]
[122],"[(2327.5, -245.0)]",[0],[138.86413197113978],[113.37740163083382],[0.9527306036298107],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[5048]
[125],"[(1557.5, -175.0)]",[0],[124.72081926836574],[129.55467415507485],[1.0],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[6129]
[133],"[(1557.5, -175.0)]",[0],[340.00900435128807],[1317.633016072337],[0.8532353643137107],"[15690, 15690]","[0.001965874412387264, 0.001965874412387264]",[15634]
