unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[24],"[(735.0, -700.0)]","[0, 1, 2, 3, 4]","[79.05694150420949, 130.43729868748773, 31.785899843806153, 45.10841670710403, 349.99999999999994]","[283.5119432350393, 211.48620113767817, 1019.5192472224271, 1949.3433129607827, 692.5902979819577]","[1.0, 1.0, 1.0, 0.9976343801691961, 0.9999999999999998]","[2462, 2462]","[0.0003247892563618854, 0.0003247892563618854]",[418]
[8],"[(2975.0, -192.5)]","[0, 1]","[282.17902119044925, 112.50000000000001]","[165.8382479367538, 176.08951059522462]","[1.0, 0.9642857142857143]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[2078]
[44],"[(3062.5, -1802.5)]","[0, 1, 2]","[16.666666666666668, 12.727272727272727, 58.333333333333336]","[639.7587208634898, 1838.8587112077264, 227.5]","[1.0, 1.0, 1.0]","[7563, 7563]","[0.0009977177684260517, 0.0009977177684260517]",[4214]
[55],"[(595.0, -210.0)]","[0, 1, 2]","[11.901044957622934, 27.611993803710394, 8.325785022605597]","[476.0683938589424, 161.4281066698956, 3039.551993426937]","[1.0, 1.0, 0.9999999999999998]","[2455, 2455]","[0.00032543037919101385, 0.00032543037919101385]",[441]
[77],"[(2310.0, -1435.0)]","[0, 1]","[40.707836981045034, 78.87143415077475]","[1919.4174321852765, 701.7872130019329]","[0.9999999999999998, 0.9999999999999998]","[6115, 6115]","[0.0008066963048955846, 0.0008066963048955846]",[5968]
[96],"[(332.5, -490.0)]","[0, 1]","[27.065221649181478, 494.9747468305833]","[154.17936932836645, 760.5815987985314]","[1.0, 1.0]","[2473, 2473]","[0.00032624038626439584, 0.00032624038626439584]",[669]
[105],"[(2502.5, -385.0)]","[0, 1, 2, 3, 4]","[8.068286516751806, 118.27593808913205, 24.44319737434979, 77.77777777777777, 39.43571707538737]","[997.8054043424099, 320.06306755555863, 524.788326486992, 387.17902119044925, 1848.8690392485894]","[1.0, 1.0, 1.0, 1.0, 0.9999999999999998]","[5352, 5352]","[0.0007060406580214504, 0.0007060406580214504]",[427]
[126],"[(315.0, -1540.0)]",[0],[417.9675487575563],[144.29039550132194],[0.9991590928512494],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[246]
[146],"[(192.5, -385.0)]","[0, 1, 2]","[125.19281919812707, 19.444444444444443, 26.051302464767538]","[2316.155638313453, 1126.7846794218335, 628.1816250763625]","[0.9998687662592775, 0.9999999999999998, 0.9999999999999998]","[7566, 7566]","[0.0009981135311267365, 0.0009981135311267365]",[2681]
[158],"[(192.5, -385.0)]","[0, 1, 2]","[50.49185755644685, -27.91095890410959, 28.04317658694214]","[585.7623792124926, 2294.97893248453, 1053.8197371508911]","[1.0, 0.999887099202168, 1.0]","[6842, 6842]","[0.0009026027993615028, 0.0009026027993615028]",[304]
[137],"[(175.0, -752.5)]",[0],[524.9999999999999],[122.5],[0.9999999999999996],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[6174]
[157],"[(2957.5, -595.0)]",[0],[348.3470481779411],[120.51111655402181],[0.9443433539276566],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[9]
[175],"[(3237.5, -455.0)]","[0, 1, 2, 3]","[282.65135546386927, 171.68519425670297, 413.701837859568, 471.6990566028302]","[127.75985389555096, 103.0111165540218, 274.1467708418113, 204.22585941723688]","[0.9900825618337478, 0.8523952946218607, 0.8426535369201849, 1.0]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[12141]
[242],"[(2730.0, -140.0)]","[0, 1]","[90.30274524518381, 349.99999999999994]","[166.8910435017973, 106.73284148787373]","[1.0, 0.9999999999999998]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[639]
[258],"[(3412.5, -0.0)]",[0],[13.025651232383769],[1268.4827083918183],[0.9999999999999998],"[988, 988]","[0.0001309675008719844, 0.0001309675008719844]",[296]
[260],"[(1750.0, -1102.5)]","[0, 1]","[256.52638290040835, 303.5211166735686]","[219.35188980771727, 145.25985389555098]","[1.0, 0.9978778963366928]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[3091]
[303],"[(2607.5, -227.5)]","[0, 1, 2, 3]","[41.190725901311914, 30.935921676911455, 333.1900733815459, 782.6237921249262]","[249.85909473511148, 680.707005831225, 962.4510711863677, 841.2704066932001]","[1.0, 1.0, 1.0, 0.9999999999999998]","[2463, 2463]","[0.0003249211772621136, 0.0003249211772621136]",[1546]
[301],"[(140.0, -752.5)]","[0, 1, 2, 3, 4]","[-255.4054054054054, 85.13824469684099, 273.7889166449178, 70.0, 368.93239368631095]","[3027.968712637494, 203.8322831021216, 266.68791266477456, 2947.580470991317, 127.4942075012557]","[0.9382239382239381, 1.0, 0.9925057095994264, 1.0, 1.0]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[46]
[307],"[(2975.0, -560.0)]","[0, 1]","[1120.5467415507483, 26.92307692307692]","[725.5538591586085, 747.6926115758773]","[0.9999999999999998, 1.0]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[257]
[306],"[(1207.5, -927.5)]","[0, 1, 2]","[92.80776503073437, 245.34290250790343, -410.1595164036826]","[2088.8755203590017, 156.6518231313674, 2008.69391163777]","[0.9999999999999998, 0.7661661272820305, 0.9460769404481428]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[40]
[310],"[(2957.5, -525.0)]",[0],[95.25316455696203],[183.26237921249265],[0.8358951175406873],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[10512]
[312],"[(2065.0, -507.5)]",[0],[82.33522211141954],[147.24873734152916],[0.9236627593671145],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[6724]
[314],"[(752.5, -700.0)]",[0],[55.339859052946636],[129.58607107753414],[1.0],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[10754]
[325],"[(1750.0, -1102.5)]","[0, 1]","[630.971473206198, 287.3779572592218]","[87.84588466214898, 129.24038412485382]","[0.9999999999999998, 0.9907245823515403]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[5305]
