unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[10],"[(1260.0, -1767.5)]","[0, 1, 2]","[35.19724314551661, 55.90169943749474, 119.67370841266191]","[419.5194301706952, 1252.5766972414265, 733.1806065497497]","[1.0, 1.0, 0.9998853080990204]","[9536, 9536]","[0.0011948106052597164, 0.0011948106052597164]",[5272]
[5],"[(1260.0, -1767.5)]","[0, 1]","[408.16663263917104, 134.99311277197725]","[180.3040373722854, 515.9262432689262]","[1.0, 1.0]","[7588, 7588]","[0.0009507364589671485, 0.0009507364589671485]",[6747]
[19],"[(2502.5, -385.0)]","[0, 1, 2]","[365.41072781186926, 340.76112308955373, 255.10414539948187]","[200.20536390593463, 141.35952653311244, 165.13880548041257]","[1.0, 0.9820095737530132, 1.0]","[11009, 11009]","[0.0013793697518146202, 0.0013793697518146202]",[3545]
[6],"[(367.5, -1750.0)]","[0, 1, 2, 3, 4, 5]","[312.7572373277227, 460.47763649097544, 315.485736603099, 207.464174535121, 586.9678440936947, 313.04951684997053]","[532.1151133632668, 565.7329527178031, 291.2889644522302, 195.96568297574746, 265.88599286791396, 195.6559480312316]","[0.9422304196523346, 0.8736942863456328, 0.9999999999999998, 0.9960927098724528, 0.9999999999999998, 1.0]","[8822, 8822]","[0.0011053501635487854, 0.0011053501635487854]",[7031]
[4],"[(367.5, -1732.5)]","[0, 1, 2, 3, 4]","[401.04850038370927, 310.8240313498089, 139.0070489398939, 221.35943621178654, 425.46430030376047]","[365.1997836489501, 212.2573285786093, 95.76237921249263, 166.01957715883992, 528.5786109799097]","[0.9982715196931379, 0.9449928762247753, 0.9959120326457621, 1.0, 0.9553411337549401]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[382]
[7],"[(367.5, -1680.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[349.87693437150386, 211.25623528339054, 359.7282220650587, 201.55644370746376, 301.58143333735825, 313.37537471857877, 362.6334587277002, 242.53513175386615]","[279.0247584249853, 325.67392560714893, 636.6572429208986, 180.22070020147095, 193.78787018438027, 237.9167276608017, 130.09462200367813, 274.15877161835454]","[0.993598209328571, 0.9588521978135163, 0.9596880935775125, 1.0, 0.9825190629283209, 0.8052842813565853, 0.990280987973777, 0.9673525819068736]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[7996]
[28],"[(612.5, -1872.5)]","[0, 1]","[459.3955058976777, 174.99999999999997]","[147.59462200367813, 106.73284148787373]","[0.8816914686047531, 0.9999999999999998]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[5779]
[58],"[(910.0, -980.0)]","[0, 1, 2, 3]","[82.49579113843055, 110.78428092383398, 233.33333333333334, -699.9999999999999]","[1006.3099937081403, 1476.2648701404285, 356.25729563700185, 790.7488008591214]","[1.0, 1.0, 1.0, 0.9999999999999998]","[2466, 2466]","[0.00030897681969069426, 0.00030897681969069426]",[479]
[32],"[(665.0, -1837.5)]","[0, 1, 2]","[651.1713817111018, 89.08244617015346, 307.75880073741797]","[1213.4328970166127, 327.55058254565813, 141.44834428021886]","[0.9471109378090222, 0.8173055001665461, 0.9997488800707389]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[10188]
[53],"[(1295.0, -910.0)]","[0, 1, 2, 3, 4]","[297.0013297837558, 226.36218456141188, 177.38698190453053, 143.3936023151367, 293.67592091456436]","[203.60223826543927, 341.71134648313785, 215.06579070909663, 161.7462120245875, 270.3340665542023]","[0.9716154966820093, 0.9941280785937107, 0.9915692340515275, 0.9911423072946702, 0.9591053542769868]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[5126]
