unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[2],"[(2362.5, -910.0)]",[0],[368.9206457945695],[161.79039550132194],[0.7892090450856631],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[13]
[16],"[(385.0, -630.0)]",[0],[293.48392204684734],[156.52475842498527],[0.9999999999999998],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[9880]
[8],"[(1172.5, -1242.5)]","[0, 1]","[104.65261680545049, 248.91526354778333]","[158.74368670764582, 180.57953388646519]","[0.9668607438801284, 0.8725671076422747]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[4925]
[11],"[(2047.5, -2047.5)]","[0, 1, 2]","[69.80769194433616, 383.9633306174123, 223.60679774997897]","[129.24038412485382, 295.3929220918286, 133.60223826543927]","[1.0, 0.9376142331357981, 1.0]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[1465]
[15],"[(420.0, -630.0)]","[0, 1]","[381.79829278274934, 441.227766016838]","[166.1082638746416, 183.51957715883992]","[0.8323039687658969, 0.7855150589906494]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[2569]
[18],"[(2082.5, -717.5)]","[0, 1, 2, 3]","[30.893044425983934, 37.02111926461622, 63.228821937500605, 42.443734381358276]","[1401.707588052353, 337.3593456722039, 1641.0704789404854, 548.2058162540495]","[1.0, 1.0, 0.8836761266956384, 1.0]","[4650, 4650]","[0.0006193878383530944, 0.0006193878383530944]",[487]
[19],"[(1977.5, -35.0)]",[0],[272.76291083471654],[175.06819597981274],[0.9461861523319581],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[11811]
[27],"[(2065.0, -1470.0)]",[0],[476.9375034312252],[449.5074389583484],[0.8398923893744035],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[5862]
[26],"[(1557.5, -87.5)]","[0, 1, 2]","[290.66862436916784, 298.57429526473317, 420.647648804132]","[1765.7973523032044, 217.412559593767, 169.54549160083866]","[0.9954865729516693, 0.9841519905485998, 0.9999999999999996]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[994]
[30],"[(2047.5, -1505.0)]","[0, 1]","[307.2764734981995, 598.0802621722272]","[197.40192306240908, 237.0200655430568]","[0.9840617362637043, 1.0]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[991]
[33],"[(1697.5, -262.5)]",[0],[201.48885676206268],[176.44834428021886],[0.9618424183485673],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[3156]
[40],"[(2012.5, -70.0)]","[0, 1]","[304.2933869098763, 592.4999985544584]","[416.9523193313684, 230.41303961643086]","[0.9996417202470618, 0.890002873649971]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[852]
[47],"[(1802.5, -1067.5)]",[0],[32.60932467187193],[211.48620113767817],[1.0],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[682]
