unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[8],"[(1172.5, -1242.5)]","[0, 1]","[17.49169946188563, 29.166666666666668]","[219.6219057456051, 1608.5570385752987]","[0.8746694135914068, 1.0]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[4925]
[19],"[(1977.5, -35.0)]",[0],[248.3369354842772],[161.46852334225127],[0.9310421656708816],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[11811]
[35],"[(1312.5, -385.0)]",[0],[-174.99999999999997],[649.9258849857429],[0.9999999999999998],"[997, 997]","[0.00013280208061033013, 0.00013280208061033013]",[649]
[42],"[(1610.0, -1225.0)]","[0, 1, 2]","[17.5, -225.00000000000003, 48.12161656777969]","[423.915597282742, 421.58763560155415, 947.1533204898101]","[1.0, 0.9642857142857143, 1.0]","[991, 991]","[0.00013264678693777164, 0.00013264678693777164]",[561]
[33],"[(3465.0, -1662.5)]",[0],[261.4225009855329],[2005.9593799833433],[0.9449040669162793],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[3606]
[45],"[(822.5, -1697.5)]",[0],[266.2944190792121],[186.3799269477755],[0.9373162942717691],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[3307]
[47],"[(1785.0, -945.0)]",[0],[345.3360516402428],[181.2855380545554],[0.950323949031039],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[4759]
[55],"[(892.5, -455.0)]",[0],[329.9831645537222],[136.99747468305833],[1.0],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[566]
[52],"[(1767.5, -1102.5)]","[0, 1, 2]","[34.21721096666989, 266.83210371968437, 417.90821532581805]","[236.2871459066402, 124.23284148787373, 229.65434844830907]","[0.8883993572394481, 0.8691396090330784, 0.9418724940941469]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[4551]
[57],"[(577.5, -1225.0)]","[0, 1, 2, 3, 4]","[1495.2006554305678, 16.666666666666668, 257.0157061430996, 236.1776216479824, -737.8647873726219]","[314.61473535404735, 927.5, 1582.9514742292224, 149.8109077121396, 1473.658991609346]","[0.9999999999999998, 1.0, 0.9885605477081607, 0.9902829307627805, 1.0]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[161]
[72],"[(1242.5, -1627.5)]","[0, 1, 2]","[18.834969349438747, 40.1330875808581, 23.058274605394434]","[810.6974750359037, 639.1466457295015, 212.83985905294662]","[1.0, 1.0, 1.0]","[1737, 1737]","[0.0002313713280041559, 0.0002313713280041559]",[577]
[74],"[(2415.0, -2030.0)]",[0],[258.94029166306535],[293.8410063641535],[0.9996654878705717],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[614]
[78],"[(2257.5, -227.5)]","[0, 1]","[253.42823782022938, 422.48737341529164]","[278.03889586147886, 186.5574342381473]","[0.9612026943284354, 0.9902829307627805]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[12646]
[83],"[(1312.5, -385.0)]","[0, 1, 2, 3]","[45.55174185270256, 50.30896277540603, 28.04317658694214, 46.943392702526936]","[750.7381864961551, 965.5081127291556, 939.6707323663934, 907.9223710745755]","[0.7508457962568966, 1.0, 1.0, 0.9819084140615447]","[1729, 1729]","[0.00023030571451881723, 0.00023030571451881723]",[134]
[82],"[(1172.5, -665.0)]","[0, 1]","[371.2310601229374, 414.834630837396]","[165.99242404917499, 179.9942075012557]","[0.9999999999999998, 0.985341947587298]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[7442]
[87],"[(3692.5, -1050.0)]",[0],[228.37594952585016],[2520.717310576536],[0.7756768333388873],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[20]
[88],"[(1225.0, -647.5)]","[0, 1, 2]","[471.10222624268704, 531.042538688836, 245.69684017171883]","[410.37706675922766, 272.0685507921691, 162.4942075012557]","[0.9364356860314249, 0.9823448724682611, 0.9950189073367962]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[7422]
[91],"[(1925.0, -1977.5)]","[0, 1, 2]","[21.60493827160494, 78.69952280666794, 42.42640687119285]","[330.6177698153716, 463.39815147446143, 1981.8264855648652]","[1.0, 0.8783605922629301, 1.0]","[3176, 3176]","[0.00042304855367944683, 0.00042304855367944683]",[2369]
[90],"[(1592.5, -1260.0)]",[0],[508.0320702320523],[950.9642242534851],[0.9999755346363806],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[3620]
[101],"[(1715.0, -245.0)]","[0, 1]","[82.38145180262383, 292.81791496283523]","[1537.4937693628003, 574.4974746830583]","[1.0, 0.9034836476798959]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[900]
[105],"[(2030.0, -2012.5)]",[0],[362.7275592593713],[266.4281066698956],[0.977434807347224],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[907]
[122],"[(980.0, -1522.5)]","[0, 1, 2, 3]","[19.041048641358483, 28.295822920905515, 11.123028018664792, -315.56319471399325]","[1293.8334882152976, 271.68504784065817, 364.98321128615737, 1522.933778613558]","[0.9829865471909901, 1.0, 1.0, 0.9719132363336099]","[3901, 3901]","[0.0005196197757882627, 0.0005196197757882627]",[1424]
[128],"[(1312.5, -385.0)]","[0, 1]","[43.729908150490346, 78.26237921249263]","[169.0574342381473, 1833.7986379096917]","[1.0, 1.0]","[998, 998]","[0.00013293528229599746, 0.00013293528229599746]",[970]
[124],"[(1225.0, -1487.5)]","[0, 1]","[13.716771156656483, 14.189707449473497]","[457.91514336436654, 699.28279130704]","[1.0, 1.0]","[3926, 3926]","[0.0005229498179299459, 0.0005229498179299459]",[467]
[132],"[(822.5, -1697.5)]",[0],[360.77174224154527],[471.5992758162755],[0.9999999999999998],"[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[136]
[151],"[(1207.5, -1697.5)]","[0, 1, 2, 3]","[174.99999999999997, 100.00000000000001, 52.174919474995086, 295.54768804238694]","[585.3743258855783, 782.6003277152839, 967.2913320385746, 1749.9423505732416]","[0.9999999999999998, 1.0, 0.9999999999999998, 0.9991590928512492]","[12652, 12652]","[0.001685267727063086, 0.001685267727063086]",[3600]
[152],"[(2380.0, -262.5)]","[0, 1]","[23.810244271932007, 65.21864934374386]","[329.6492060258566, 289.6930582135825]","[1.0, 1.0]","[5371, 5371]","[0.0007154262537192408, 0.0007154262537192408]",[2097]
[158],"[(962.5, -1942.5)]","[0, 1, 2]","[17.149858514250884, 8.995675771550879, 118.58541225631421]","[373.7147153443432, 498.48535580048036, 267.20447653087854]","[1.0, 1.0, 0.9642857142857139]","[3176, 3176]","[0.00042304855367944683, 0.00042304855367944683]",[912]
