unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[8],"[(2152.5, -927.5)]","[0, 1, 2, 3, 4]","[51.11438033106761, 16.76965425846868, 184.8268459755514, 276.6992952647331, 403.74215852827376]","[1807.6610714652816, 352.8398590529466, 944.2821205568531, 1334.7562299033434, 1650.6957966378795]","[0.9688840146645042, 1.0, 0.9785515756761268, 1.0, 0.9488415056745836]","[1760, 1760]","[0.0002939610626859439, 0.0002939610626859439]",[333]
[23],"[(2187.5, -1242.5)]","[0, 1, 2, 3]","[68.71842709362768, 349.99999999999994, 231.50603440477727, 45.46440814912488]","[660.1647650227095, 410.76358844927404, 2137.7542341638036, 379.75555054627347]","[1.0, 0.9999999999999998, 0.9487443312476421, 0.7527400267336941]","[4005, 4005]","[0.0006689284409415941, 0.0006689284409415941]",[1646]
[1],"[(3570.0, -630.0)]","[0, 1]","[103.11973892303818, 552.5152905364649]","[211.24368670764582, 509.83981742477863]","[1.0, 0.9663529096494642]","[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[5732]
[9],"[(1732.5, -1610.0)]","[0, 1, 2, 3, 4, 5, 6]","[579.2828441713918, 80.02182464433021, 160.14576622916255, 343.0886718908185, 208.11388300841898, 422.48737341529164, 350.0]","[232.75985389555098, 295.2253798119235, 193.67284776603907, 457.43762951063724, 196.78820333316548, 105.34588466214898, 112.24873734152916]","[0.8747088951937192, 0.8076792708588248, 0.8189123493170374, 0.9890954934270723, 0.8666081208842408, 0.9902829307627805, 1.0]","[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[5869]
[48],"[(2135.0, -927.5)]","[0, 1, 2, 3, 4, 5]","[49.56749711616111, 48.26145905347086, 31.805475497462346, 44.66934049706325, 41.06222805972258, 236.5518761782641]","[193.58951059522462, 789.9693425065283, 165.76237921249265, 1187.9445111769032, 1180.325484247486, 247.5378548754435]","[0.968678998935579, 0.8971007935183558, 0.8276168869103167, 0.8109673122850974, 0.9635429114234566, 1.0]","[1736, 1736]","[0.0002899525027402265, 0.0002899525027402265]",[606]
[27],"[(1995.0, -1942.5)]","[0, 1, 2, 3]","[534.2063585683915, 227.5645471081182, 155.42714571301713, 100.61792555081206]","[428.44559761064653, 229.13395294359276, 107.15434844830907, 177.83985905294662]","[0.8740462088426248, 0.9913614406671621, 0.9894515666744348, 1.0]","[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[2312]
[83],"[(2205.0, -1260.0)]",[0],[114.85909379409473],[238.8799269477755],[0.7736178567088788],"[4003, 4003]","[0.0006685943942794509, 0.0006685943942794509]",[917]
[81],"[(2082.5, -1417.5)]","[0, 1, 2]","[311.07556912151654, 90.19293556038632, 174.99999999999997]","[439.2935609889634, 709.1639637603544, 1407.0705271773722]","[0.9947547202510773, 0.9999999999999998, 0.9999999999999998]","[8524, 8524]","[0.0014237068740539695, 0.0014237068740539695]",[1369]
[85],"[(2397.5, -892.5)]","[0, 1, 2, 3, 4, 5]","[68.78861232161356, 291.9384878996523, 412.2651457237662, 50.50762722761055, 550.3155660366352, 1120.5467415507483]","[1320.1094705882824, 882.8336904212224, 272.1078247757889, 212.97652819551956, 204.22585941723688, 136.803411496604]","[0.9757239798427827, 0.8934308475733307, 0.9963308823185445, 1.0, 1.0, 0.9999999999999998]","[2508, 2508]","[0.0004188945143274701, 0.0004188945143274701]",[767]
[102],"[(3132.5, -770.0)]","[0, 1, 2, 3]","[44.681064262812406, 85.42460583022903, 41.247895569215274, 206.15528128088306]","[807.4577945981459, 520.8830913301191, 1057.989542078732, 738.534495211401]","[0.941908022318945, 1.0, 1.0, 1.0]","[3244, 3244]","[0.0005418236859961376, 0.0005418236859961376]",[539]
[103],"[(3675.0, -962.5)]",[0],[148.77830105420523],[128.7855380545554],[0.9996747876231056],"[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[4789]
[109],"[(3115.0, -70.0)]","[0, 1]","[29.347510381683634, 55.90169943749474]","[1072.9548105583654, 2081.2394751778024]","[0.9999999999999996, 1.0]","[5514, 5514]","[0.0009209666475285766, 0.0009209666475285766]",[2941]
[108],"[(3290.0, -1260.0)]",[0],[108.03870106180383],[578.2798047326066],[0.998098104829594],"[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[6371]
[111],"[(2205.0, -1260.0)]","[0, 1, 2]","[29.949669517442334, 62.68249215339889, 173.91639824998362]","[361.44811353471107, 410.3783745995142, 167.49522070036636]","[1.0, 0.9126628121062678, 1.0]","[6282, 6282]","[0.001049240565791534, 0.001049240565791534]",[1926]
[113],"[(2380.0, -1592.5)]","[0, 1, 2]","[21.874999999999996, 33.53930851693736, 20.58823529411765]","[382.91072781186926, 458.22011421569346, 1173.0301813453425]","[0.9999999999999998, 1.0, 1.0]","[4774, 4774]","[0.000797369382535623, 0.000797369382535623]",[1693]
[115],"[(2415.0, -927.5)]","[0, 1, 2]","[244.8634878935856, 545.3029270084049, 217.07759088558913]","[278.4458189632772, 334.8590874342597, 654.6244713734827]","[0.8726389108197921, 0.9845371083893152, 0.8501754437479044]","[9287, 9287]","[0.0015511456756615689, 0.0015511456756615689]",[8698]
[118],"[(2415.0, -927.5)]","[0, 1, 2]","[29.090620741283423, 78.49358319984057, 282.43616508771265]","[211.08951059522462, 165.13880548041257, 734.2153754705514]","[1.0, 1.0, 0.9691892680278397]","[6299, 6299]","[0.0010520799624197505, 0.0010520799624197505]",[4196]
