unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[20],"[(2362.5, -1172.5)]","[0, 1, 2]","[9.859154929577464, 46.73862764490356, 127.86755740252273]","[490.0, 399.26116978584434, 1787.1678134049039]","[1.0, 1.0, 0.8591954864022993]","[1000, 1000]","[0.0001264495264860388, 0.0001264495264860388]",[105]
[25],"[(2362.5, -1190.0)]","[0, 1, 2]","[377.7484651530699, 38.888888888888886, 286.90831382159644]","[217.83406655420234, 1187.456696593448, 180.3040373722854]","[0.9701861307085551, 1.0, 0.9813858561480688]","[2447, 2447]","[0.0003065962197011877, 0.0003065962197011877]",[75]
[27],"[(2380.0, -1050.0)]","[0, 1, 2]","[214.63319722859129, 102.36750495587368, 345.22389591317227]","[113.26237921249263, 219.50606592013844, 196.38718993618278]","[0.9998503106002593, 0.9705560616775526, 0.8954935591775129]","[11254, 11254]","[0.001410066962205626, 0.001410066962205626]",[8275]
[22],"[(2362.5, -1137.5)]","[0, 1, 2, 3, 4]","[312.4731388936813, 328.85287461978817, 201.5006163425778, 469.2344443191157, 464.435549479486]","[286.2855380545554, 343.04624120311007, 181.2855380545554, 162.4942075012557, 514.527878166684]","[0.8284668786578024, 0.9895759873600507, 0.8743592838682092, 0.9294905192154184, 0.9599668550993747]","[14171, 14171]","[0.0017755517079630287, 0.0017755517079630287]",[11138]
[64],"[(2782.5, -1645.0)]","[0, 1, 2, 3]","[88.0796424298668, 43.634180134539704, 989.9494936611666, 63.636363636363626]","[388.03775356903844, 211.48620113767817, 173.24116139070415, 631.028522807424]","[0.9368456302932379, 1.0, 1.0, 1.0]","[1735, 1735]","[0.00021838355263468427, 0.00021838355263468427]",[1330]
[33],"[(647.5, -1032.5)]",[0],[19.444444444444443],[862.0449958409557],[0.9999999999999998],"[9787, 9787]","[0.001226259584068461, 0.001226259584068461]",[3949]
[65],"[(1242.5, -1557.5)]",[0],[39.131189606246316],[305.6832483114831],[1.0],"[1735, 1735]","[0.00021838355263468427, 0.00021838355263468427]",[619]
[29],"[(2380.0, -927.5)]","[0, 1, 2, 3]","[100.00000000000001, 471.201920624269, 230.06646644347396, 252.38858928247922]","[268.4791211222108, 211.63395294359276, 229.13395294359276, 141.35952653311244]","[1.0, 1.0, 0.8955250257921097, 1.0]","[14171, 14171]","[0.0017755517079630287, 0.0017755517079630287]",[8416]
[52],"[(3062.5, -1312.5)]","[0, 1]","[195.3550320152888, 174.99999999999997]","[169.82998880849354, 161.80869689661813]","[0.9996744076415938, 0.9999999999999998]","[14171, 14171]","[0.0017755517079630287, 0.0017755517079630287]",[6141]
[94],"[(1505.0, -0.0)]","[0, 1, 2]","[45.2543396475423, 58.16143375675167, 174.99999999999997]","[124.23284148787373, 2331.168205025646, 1239.9974437601086]","[0.9297399793852521, 0.9999999999999996, 0.9999999999999998]","[4666, 4666]","[0.0005846252395282967, 0.0005846252395282967]",[1549]
