unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[39],"[(1032.5, -1697.5)]","[0, 1, 2, 3]","[177.6422070414819, 112.70495615876486, 551.5792470525159, 180.2775637731995]","[905.5028491138415, 1119.1188164455546, 1082.8475125824718, 2129.9501295135965]","[0.9961409177566394, 0.9395915224534188, 0.9966995288610213, 1.0]","[2475, 2475]","[0.00031010447231730263, 0.00031010447231730263]",[544]
[16],"[(1365.0, -2012.5)]","[0, 1]","[38.1654200365149, 183.1563526248301]","[1776.4895474879763, 1462.0283580456107]","[1.0, 0.99753366689816]","[3927, 3927]","[0.0004920324294101202, 0.0004920324294101202]",[2408]
[20],"[(1802.5, -122.5)]","[0, 1, 2]","[79.61466433284949, 182.64577437331786, 383.95915186302386]","[182.24873734152916, 177.83985905294662, 266.5521488381332]","[0.937016885309205, 0.9998927240718879, 0.969707060831491]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[6086]
[44],"[(3290.0, -1855.0)]","[0, 1, 2, 3]","[52.95853025038875, 41.02659378752816, 96.46455841487536, 103.72589021169848]","[162.40192306240908, 195.96568297574746, 349.05076493540594, 90.33985905294664]","[0.9911821521405171, 1.0, 1.0, 0.9736543321548625]","[1005, 1005]","[0.00012592120997126835, 0.00012592120997126835]",[419]
[43],"[(910.0, -927.5)]",[0],[350.34216392811834],[848.9869857368404],[0.9903422854698707],"[9807, 9807]","[0.0012287654787942574, 0.0012287654787942574]",[2804]
[46],"[(1575.0, -980.0)]","[0, 1, 2, 3]","[111.16126219854169, 7.672782275734573, 58.703728424660376, -192.89210199119782]","[446.84798438391215, 791.8346504724761, 368.9223471587967, 2129.8699161035343]","[0.9999142170879558, 1.0, 0.9701697572012399, 0.9194137338390467]","[3935, 3935]","[0.0004930347873004388, 0.0004930347873004388]",[1364]
[47],"[(2607.5, -490.0)]","[0, 1, 2]","[60.128623706924216, 30.100915081727933, 50.49185755644685]","[2161.7012490944753, 1653.1208116298826, 1204.3979172362244]","[0.9999999999999998, 0.9999999999999998, 1.0]","[3201, 3201]","[0.0004010684508637114, 0.0004010684508637114]",[1646]
[42],"[(892.5, -1330.0)]","[0, 1, 2, 3]","[-161.43325344151913, 106.58338787349584, 228.31298020033853, 412.6957306599451]","[615.8102754097123, 125.33985905294664, 289.5217461085188, 408.4951873865214]","[0.8007402908669402, 0.9992312667492043, 0.9980712696095132, 0.8750250208028799]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[731]
[45],"[(3675.0, -2012.5)]",[0],[179.8845326802399],[1391.9101016958405],[0.9939083004269841],"[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[12232]
[49],"[(140.0, -1855.0)]","[0, 1, 2]","[14.583333333333334, 84.12952976082641, 438.74258867227934]","[2109.463790317605, 1059.2146102736594, 267.4942075012557]","[1.0, 1.0, 0.9969711208910587]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[278]
[71],"[(2852.5, -1347.5)]","[0, 1, 2, 3, 4, 5, 6]","[23.54887619274325, 10.937499999999998, 17.453439125916912, 10.420520985907018, 16.040538855926563, 36.9416010361048, 171.7191190455828]","[1199.2022259117723, 273.02573390287023, 1636.3506430028845, 758.1934602791389, 503.558555673246, 888.5135207138163, 2210.6112530111923]","[1.0, 0.9999999999999998, 0.8804840494513647, 1.0, 1.0, 0.9222544065080737, 0.9931253988861029]","[3931, 3931]","[0.0004925336083552795, 0.0004925336083552795]",[752]
[53],"[(1575.0, -980.0)]",[0],[432.8947368421053],[1950.8145221012862],[0.9376061120543299],"[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[7964]
