unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[16],"[(542.5, -0.0)]",[0],[39.31399489091606],[246.08951059522462],[0.853065576742988],"[1003, 1003]","[0.0001256706204986887, 0.0001256706204986887]",[328]
[13],"[(525.0, -52.5)]","[0, 1]","[118.6889106155321, 297.4428049595791]","[339.9021600558191, 106.73284148787373]","[0.9378331264064536, 1.0]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[7952]
[27],"[(3535.0, -1470.0)]","[0, 1, 2]","[69.94149281024043, 270.48457901119866, 171.02843545276062]","[175.93460110285034, 172.50276333734647, 341.57775326184816]","[0.9579803321849486, 0.9858530109063258, 0.8921206894340108]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[8415]
[1],"[(2537.5, -910.0)]","[0, 1, 2]","[399.80336114983675, 238.83280769725624, 411.4256556768966]","[378.8827256861113, 265.3398590529466, 304.3083823951979]","[0.9125998528876436, 0.9988891975476457, 0.9908021754241021]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[5065]
[41],"[(297.5, -1172.5)]","[0, 1]","[247.48737341529164, 44.99770425732575]","[161.4281066698956, 2525.422806755898]","[1.0, 1.0]","[10562, 10562]","[0.001323363004693071, 0.001323363004693071]",[3969]
[49],"[(2870.0, -1575.0)]","[0, 1, 2, 3]","[87.45981630098068, 70.0, 133.06043035027355, 41.190725901311914]","[960.6419621749602, 234.53069939234913, 397.7063913793505, 803.5427279807006]","[1.0, 1.0, 1.0, 1.0]","[1742, 1742]","[0.00021826343061686514, 0.00021826343061686514]",[187]
[53],"[(787.5, -1820.0)]","[0, 1]","[222.70810965276416, 169.84638189229105]","[91.63118960624632, 141.7328414878737]","[0.9529178311557848, 0.9679102641262246]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[13256]
[55],"[(70.0, -1190.0)]",[0],[211.82120258984133],[90.33985905294664],[0.9569106527140794],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[50]
[74],"[(3307.5, -1260.0)]","[0, 1, 2]","[61.076435952292556, 19.120347672915095, 41.1263814554767]","[211.538408565111, 306.2149171359914, 344.5197160602642]","[0.9758449688176312, 1.0, 0.7868521853294745]","[2472, 2472]","[0.0003097285881084332, 0.0003097285881084332]",[55]
[70],"[(2940.0, -1225.0)]",[0],[294.43041490587956],[158.74368670764582],[0.9870847906150133],"[14242, 14242]","[0.001784447634239606, 0.001784447634239606]",[7867]
[72],"[(3272.5, -1277.5)]",[0],[437.0391543176798],[107.83985905294664],[0.8508855748875297],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[3]
[78],"[(2975.0, -1435.0)]","[0, 1, 2, 3, 4, 5, 6]","[140.748534345011, 27.196414661021063, 160.91976992068928, 15.978807957409037, 21.388863498515192, 12.569079906053911, 28.63257776066803]","[282.7960948956752, 212.97652819551956, 216.4630453449272, 741.6126513604405, 199.77651664898627, 584.1923331039231, 361.14036366946107]","[0.9971686378721802, 1.0, 0.9876670092497428, 0.8897154998413638, 1.0, 0.8871950928595153, 0.9999999999999998]","[2478, 2478]","[0.0003104803565261721, 0.0003104803565261721]",[1485]
[83],"[(2572.5, -262.5)]","[0, 1, 2, 3, 4]","[335.41019662496853, 70.0, 237.78821326222206, 343.1770247145439, 440.13648415076005]","[278.7355968213645, 128.17971810589327, 320.9951873865215, 177.1423061602681, 151.72581160992445]","[1.0, 1.0, 0.9536829431873904, 0.9347261673262669, 0.9753916765003905]","[13509, 13509]","[0.0016926065925391683, 0.0016926065925391683]",[4532]
[101],"[(3412.5, -1732.5)]","[0, 1, 2]","[228.207463503259, 124.29921420108552, 337.1503535914888]","[174.38268537517519, 164.47104865919295, 165.32548424748592]","[0.9950419682713324, 0.7947738812138816, 0.9969127400322729]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[14560]
[113],"[(3220.0, -1522.5)]","[0, 1, 2, 3, 4]","[24.26813358485377, 89.84468554839177, 25.000000000000004, 76.14996105085896, 85.8752532745827]","[2887.59931584519, 983.8219367803919, 1332.952714855206, 1451.3724854114325, 337.35909473511146]","[1.0, 0.9755260839371341, 1.0, 1.0, 0.9253664642729196]","[3948, 3948]","[0.0004946636188722064, 0.0004946636188722064]",[2765]
[85],"[(2607.5, -262.5)]","[0, 1, 2, 3]","[476.17402656387475, 408.10613711410866, 391.3118960624631, 300.2303192918132]","[507.9993073764389, 404.9348358689811, 94.47104865919295, 124.65434844830907]","[0.9282682854295505, 0.915048017020468, 0.9999999999999998, 0.9992372420827634]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[3746]
[129],"[(2607.5, -227.5)]","[0, 1]","[20.278060771533383, 51.65721776037332]","[1485.7248132505322, 320.08571471027136]","[0.8774918777687105, 0.9679792877201542]","[1005, 1005]","[0.00012592120997126835, 0.00012592120997126835]",[770]
[123],"[(455.0, -175.0)]","[0, 1, 2]","[16.2764291332196, 24.051449482769687, 13.199326582148888]","[283.5119432350393, 840.5617924518143, 2474.4948973621013]","[1.0, 1.0, 1.0]","[6152, 6152]","[0.000770813217654968, 0.000770813217654968]",[4296]
[139],"[(70.0, -1662.5)]","[0, 1]","[25.739469326951923, 58.333333333333336]","[1617.5518325059732, 2626.797313046148]","[1.0, 1.0]","[5411, 5411]","[0.000677969818064212, 0.000677969818064212]",[4171]
[149],"[(3780.0, -735.0)]",[0],[42.43375404603087],[996.7604816160123],[0.994360902255639],"[3944, 3944]","[0.0004941624399270472, 0.0004941624399270472]",[137]
[161],"[(455.0, -210.0)]","[0, 1, 2, 3, 4]","[41.8846151666017, 76.14996105085896, 62.32876712328766, 217.44241065606548, 173.91639824998362]","[235.32989472007844, 381.71610174067814, 1696.1679271993955, 1746.4554680098934, 1547.4288095395675]","[1.0, 1.0, 0.8268101761252445, 0.9889737783547212, 1.0]","[8361, 8361]","[0.0010475892901191787, 0.0010475892901191787]",[5614]
[176],"[(2187.5, -1330.0)]","[0, 1]","[30.6381676672686, 45.16129032258064]","[2121.2791103361465, 214.30869689661813]","[1.0, 0.9999999999999998]","[3216, 3216]","[0.00040294787190805874, 0.00040294787190805874]",[849]
[155],"[(2887.5, -1575.0)]","[0, 1]","[-377.20693220357333, 244.0079907071421]","[2628.9017368720642, 162.09209668673645]","[0.9472680931870188, 0.7606726593469466]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[589]
[182],"[(297.5, -1172.5)]","[0, 1]","[-367.1712407852587, 195.65594803123156]","[936.2174647489569, 447.6728031537526]","[0.9999611774791808, 0.9999999999999998]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[5432]
