unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[13],"[(157.5, -105.0)]",[0],[36.07717422415453],[169.0574342381473],[1.0],"[999, 999]","[0.00012516944155352942, 0.00012516944155352942]",[430]
[54],"[(2887.5, -1522.5)]","[0, 1, 2]","[32.99831645537222, 60.86956521739131, 23.333333333333332]","[364.98321128615737, 176.44834428021886, 2331.540027743686]","[1.0, 1.0, 1.0]","[4656, 4656]","[0.0005833722921653984, 0.0005833722921653984]",[828]
[46],"[(3447.5, -2047.5)]",[0],[218.15535051947126],[359.66527181521406],[0.9677997749874123],"[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[6450]
[89],"[(122.5, -1925.0)]","[0, 1]","[159.01364379613537, 185.21514112778598]","[165.92158510756823, 130.87740163083382]","[0.9843262276761179, 0.9192754568651424]","[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[10063]
[121],"[(735.0, -1417.5)]","[0, 1, 2, 3, 4]","[29.696984896384148, 12.658657622510363, 510.20829079896373, 33.997472432584246, 184.46619684315547]","[686.7196923630228, 645.3962258438811, 454.2223646160096, 243.13116875501737, 531.3913268586872]","[0.9820987169730447, 1.0, 1.0, 1.0, 1.0]","[3191, 3191]","[0.00039981550350081323, 0.00039981550350081323]",[543]
[116],"[(927.5, -1470.0)]","[0, 1, 2]","[18.85915983715583, 72.15434844830907, 247.48737341529164]","[380.9123955474407, 839.3652060357132, 235.47664247039432]","[0.9867851060396526, 1.0, 1.0]","[7594, 7594]","[0.0009514882273848874, 0.0009514882273848874]",[7460]
[142],"[(297.5, -1312.5)]","[0, 1, 2, 3, 4, 5]","[95.06073256974966, 302.26930854447744, 142.29523493180477, 68.74649261535879, 86.07236306352138, 391.3118960624631]","[1028.5255920923564, 363.2743879168838, 211.538408565111, 141.24368670764582, 154.17936932836645, 3188.7908934472816]","[0.8593618712526776, 0.9957772804996099, 1.0, 1.0, 1.0, 0.9999999999999998]","[3202, 3202]","[0.0004011937456000013, 0.0004011937456000013]",[477]
[140],"[(175.0, -1172.5)]","[0, 1]","[35.0, 74.6589357771331]","[158.74368670764582, 214.42061912102145]","[1.0, 0.998484454172701]","[8330, 8330]","[0.0010437051532941944, 0.0010437051532941944]",[2513]
[136],"[(332.5, -1330.0)]","[0, 1]","[271.9028706516129, 335.56224082150794]","[338.16959817135734, 148.9815788294029]","[0.9850669852288784, 0.9945023013605483]","[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[10671]
[147],"[(332.5, -1330.0)]","[0, 1, 2]","[231.17661241228163, 45.16129032258064, 583.3333333333334]","[331.2342061645307, 192.5, 112.24873734152916]","[0.9901221814532835, 0.9999999999999998, 1.0]","[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[11403]
[202],"[(385.0, -1452.5)]","[0, 1, 2]","[32.99831645537222, 65.1057165328784, 329.9831645537222]","[1128.4980295270327, 304.0615911151048, 568.9262474710124]","[1.0, 1.0, 1.0]","[3204, 3204]","[0.0004014443350725809, 0.0004014443350725809]",[1522]
[193],"[(1890.0, -210.0)]",[0],[81.2440520894835],[128.17971810589327],[0.9985276945112372],"[9060, 9060]","[0.0011351703107857624, 0.0011351703107857624]",[3140]
[226],"[(227.5, -1575.0)]",[0],[124.84296083845572],[129.74873734152916],[0.9559743766094232],"[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[485]
[223],"[(3290.0, -332.5)]","[0, 1, 2, 3, 4, 5]","[432.77703636971125, 850.8701169695444, 329.138126514911, 448.4672720214264, 329.9831645537222, 276.7766952966369]","[199.30838239519792, 252.5311820970786, 141.44834428021886, 209.0247584249853, 235.79836086272067, 129.74873734152916]","[0.9977102803181451, 0.8578782698707161, 0.9829865471909905, 0.873060965667828, 0.8571428571428573, 0.991671083510955]","[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[6275]
[255],"[(595.0, -105.0)]","[0, 1, 2, 3]","[53.84615384615384, 27.498597046143516, 70.0, 61.87184335382291]","[141.44834428021886, 2198.1331948179327, 859.3209429563985, 1267.2487373415292]","[1.0, 1.0, 1.0, 1.0]","[6132, 6132]","[0.0007683073229291717, 0.0007683073229291717]",[3588]
[241],"[(2817.5, -665.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[289.50386822874214, -349.99999999999994, 319.3996347388774, 43.479099562495904, 82.03610346058039, 260.87459737497545, 349.99999999999994, 52.70462766947299]","[226.75480326166763, 128.17971810589327, 162.87487631389214, 149.8109077121396, 218.26237921249265, 267.303273788339, 152.39356881873897, 142.83985905294662]","[0.9287672029391574, 0.9999999999999998, 0.9833835311765127, 1.0, 0.9684750701506871, 1.0, 0.9999999999999998, 1.0]","[14926, 14926]","[0.0018701492338618422, 0.0018701492338618422]",[1504]
[295],"[(3080.0, -1820.0)]",[0],[61.87184335382291],[1473.1314561006286],[1.0],"[5390, 5390]","[0.0006753386286021258, 0.0006753386286021258]",[699]
[333],"[(157.5, -105.0)]","[0, 1]","[20.872224368670363, 41.23105625617661]","[544.298204392107, 89.65434844830907]","[1.0, 1.0]","[1004, 1004]","[0.00012579591523497854, 0.00012579591523497854]",[199]
