unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[16],"[(1365.0, -1977.5)]","[0, 1, 2]","[15.351989031555119, 44.27869987411916, 21.151994381754765]","[938.7136366681053, 705.8116253000114, 205.15076676508625]","[1.0, 0.9999999999999998, 1.0]","[4662, 4662]","[0.0005841240605831373, 0.0005841240605831373]",[819]
[25],"[(2415.0, -1102.5)]","[0, 1, 2]","[58.36787010668939, 16.524600275532173, 42.42424242424243]","[531.192207698125, 302.84756476321354, 984.1970520626284]","[0.839612659216572, 1.0, 1.0]","[3192, 3192]","[0.00039994079823710304, 0.00039994079823710304]",[2479]
[40],"[(1277.5, -1855.0)]","[0, 1, 2, 3, 4]","[24.880809809761743, 57.069040397168706, 22.950819672131146, 34.02712139673593, 70.10794146735535]","[265.44816624908617, 933.9578519493962, 2045.7182238365874, 464.8500148140468, 1935.6789212359809]","[0.9999999999999998, 0.8877692209131403, 1.0, 1.0, 1.0]","[1002, 1002]","[0.0001255453257623989, 0.0001255453257623989]",[991]
[52],"[(2310.0, -997.5)]","[0, 1, 2, 3, 4]","[12.297746456210364, 17.72151898734177, 58.333333333333336, 63.63636363636364, 782.6237921249262]","[1682.9339423550457, 868.314630956993, 1209.5174417269795, 735.9714732061981, 399.90293184779165]","[1.0, 1.0, 1.0, 1.0, 0.9999999999999998]","[1741, 1741]","[0.0002181381358805753, 0.0002181381358805753]",[33]
[77],"[(647.5, -1890.0)]",[0],[16.651570045211194],[1332.8298600855817],[0.9999999999999998],"[1734, 1734]","[0.00021726107272654658, 0.00021726107272654658]",[422]
[104],"[(665.0, -805.0)]","[0, 1, 2]","[65.21864934374386, 144.30869689661813, 97.82797401561578]","[715.271994524538, 1201.5485444666879, 1959.3292307624315]","[1.0, 1.0, 0.9999999999999998]","[1735, 1735]","[0.0002173863674628364, 0.0002173863674628364]",[728]
[100],"[(892.5, -787.5)]","[0, 1]","[18.41467746176297, 37.22136463027937]","[477.7073065804591, 1097.3009615851786]","[0.9999999999999996, 0.9435667704789633]","[7598, 7598]","[0.0009519894063300467, 0.0009519894063300467]",[166]
[93],"[(1575.0, -1767.5)]",[0],[372.37151951501465],[567.0086311604214],[0.9967911372391871],"[14921, 14921]","[0.001869522760180393, 0.001869522760180393]",[983]
[106],"[(2135.0, -87.5)]","[0, 1, 2]","[120.25724741384843, 106.44834428021885, 295.141208893436]","[518.3185558876778, 2407.482079365387, 1278.886669727239]","[0.9999999999999998, 1.0, 0.9970011367254012]","[6142, 6142]","[0.0007695602702920698, 0.0007695602702920698]",[3656]
[124],"[(2100.0, -105.0)]","[0, 1, 2]","[17.053283059626974, 36.42156795423418, 742.4621202458748]","[2588.5599761898156, 1487.15317183578, 2174.537858439437]","[0.9999999999999998, 1.0, 0.9999999999999998]","[1008, 1008]","[0.0001273674085375966, 0.0001273674085375966]",[981]
[126],"[(2100.0, -122.5)]",[0],[10.575997190877382],[425.7188252078005],[1.0],"[1002, 1002]","[0.0001255453257623989, 0.0001255453257623989]",[991]
[113],"[(1067.5, -1242.5)]","[0, 1, 2, 3]","[16.17875572323585, 22.151898734177212, 16.304662335935966, 31.371455847090903]","[815.5971473206198, 657.5274116215816, 1916.8575408086786, 182.83406655420234]","[1.0, 1.0, 1.0, 1.0]","[6874, 6874]","[0.0008612760172562175, 0.0008612760172562175]",[3092]
[110],"[(1225.0, -1085.0)]","[0, 1]","[363.0485362694473, 340.75984905377885]","[977.895630609952, 146.2855380545554]","[0.9468981955184212, 0.865690611496602]","[14921, 14921]","[0.001869522760180393, 0.001869522760180393]",[760]
[119],"[(630.0, -1522.5)]",[0],[128.73010676702393],[2701.5876440719476],[0.9955869576274808],"[14921, 14921]","[0.001869522760180393, 0.001869522760180393]",[398]
[136],"[(1190.0, -857.5)]","[0, 1]","[16.651570045211194, 12.962962962962962]","[808.5343674005676, 1619.692399174048]","[0.9999999999999998, 0.9999999999999998]","[8334, 8334]","[0.0010442063322393536, 0.0010442063322393536]",[5164]
[139],"[(1155.0, -1540.0)]","[0, 1, 2, 3, 4]","[36.39520197283701, 29.787234042553187, 1565.2475842498525, 133.480993990793, 50.00000000000001]","[740.2307100909446, 1926.8151496581452, 260.9677431184273, 406.6192210792485, 1267.004901951169]","[1.0, 1.0, 0.9999999999999998, 1.0, 1.0]","[1737, 1737]","[0.00021763695693541605, 0.00021763695693541605]",[730]
[137],"[(1872.5, -1260.0)]","[0, 1, 2, 3]","[497.29111629055444, 199.86469016007123, 174.99999999999997, 340.1388605326425]","[285.8801649681803, 196.58354576059247, 144.90192306240908, 165.13880548041257]","[0.9532429200101802, 0.990082561833748, 0.9999999999999998, 1.0]","[14921, 14921]","[0.001869522760180393, 0.001869522760180393]",[5875]
[142],"[(2467.5, -1610.0)]","[0, 1, 2]","[127.03149553161852, 279.8833722139768, 317.4426856709882]","[113.26237921249263, 254.8109077121396, 181.53415369418627]","[0.9530606540818227, 0.9334958835829322, 0.9999873321871209]","[14921, 14921]","[0.001869522760180393, 0.001869522760180393]",[4391]
