unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[19],"[(1435.0, -1750.0)]","[0, 1, 2, 3]","[30.89092550327556, 368.93239368631095, 28.144158906289576, 8.925783718217199]","[339.55467415507485, 479.84262252615054, 963.6389642572997, 924.7218234391421]","[0.9057218393979148, 1.0, 0.8953150824920618, 1.0]","[1001, 1001]","[0.00013733493397358944, 0.00013733493397358944]",[174]
[31],"[(2082.5, -1225.0)]",[0],[26.99505319655933],[653.931957229994],[1.0],"[995, 995]","[0.0001378906540971367, 0.0001378906540971367]",[894]
[30],"[(2362.5, -1190.0)]","[0, 1]","[213.94477841787156, 373.5155805169162]","[313.04709820424983, 270.52391407247967]","[0.9465744499285713, 1.0]","[14870, 14870]","[0.0020401303378494253, 0.0020401303378494253]",[7511]
[36],"[(2362.5, -1190.0)]",[0],[200.78793146809292],[858.6119024446886],[0.9517408269738395],"[14870, 14870]","[0.0020401303378494253, 0.0020401303378494253]",[9]
[68],"[(1855.0, -892.5)]","[0, 1]","[15.384615384615387, 12.435923382684637]","[550.5335576211094, 1598.9152540369428]","[1.0, 1.0]","[5382, 5382]","[0.0007383982164294289, 0.0007383982164294289]",[3747]
[70],"[(1925.0, -1295.0)]","[0, 1, 2, 3]","[13.424924961834002, 20.19230769230769, 18.332398030762345, 20.623947784607637]","[213.63783949386578, 968.203281636579, 1151.44177908324, 1372.5715466835643]","[1.0, 1.0, 1.0, 1.0]","[3925, 3925]","[0.000538501114731607, 0.000538501114731607]",[895]
[93],"[(1837.5, -857.5)]","[0, 1, 2]","[174.99999999999997, 20.496244093683938, 26.923076923076923]","[125.33985905294664, 509.66628355409756, 1318.236568076207]","[0.9999999999999998, 1.0, 1.0]","[6103, 6103]","[0.0008373177842565597, 0.0008373177842565597]",[5314]
[89],"[(2275.0, -2047.5)]",[0],[428.25916089029835],[198.07953388646519],[0.9632358047207783],"[14870, 14870]","[0.0020401303378494253, 0.0020401303378494253]",[10478]
[123],"[(647.5, -700.0)]","[0, 1]","[36.1466690822822, 16.666666666666668]","[1412.835689545444, 581.7174773134658]","[0.9999999999999998, 1.0]","[1001, 1001]","[0.00013733493397358944, 0.00013733493397358944]",[44]
[131],"[(1225.0, -1505.0)]","[0, 1]","[7.608695652173914, 9.333333333333334]","[662.3206915127222, 852.0832270950126]","[1.0, 1.0]","[3925, 3925]","[0.000538501114731607, 0.000538501114731607]",[686]
