unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[28],"[(2152.5, -1190.0)]","[0, 1, 2]","[35.59322033898306, 12.42259987499883, 14.493033187498636]","[350.62420483331846, 1040.461554670644, 151.18586376132117]","[1.0, 1.0, 1.0]","[999, 999]","[0.00012516944155352942, 0.00012516944155352942]",[909]
[39],"[(2922.5, -1225.0)]","[0, 1]","[594.8856099191582, 174.99999999999997]","[2539.2953406907004, 105.0]","[1.0, 0.9999999999999998]","[3205, 3205]","[0.0004015696298088707, 0.0004015696298088707]",[1749]
[26],"[(2695.0, -140.0)]","[0, 1, 2]","[19.565594803123158, 1237.436867076458, 90.61822154124653]","[204.22585941723688, 1332.6378094495838, 763.0192505465905]","[1.0, 0.9999999999999998, 1.0]","[5401, 5401]","[0.0006767168707013138, 0.0006767168707013138]",[4569]
[20],"[(2152.5, -1207.5)]","[0, 1, 2]","[501.1297478401393, 40.992488187367876, 605.2022871378211]","[151.10223826543927, 133.60223826543927, 245.8728233696156]","[0.8467726726334551, 1.0, 0.9634690466980432]","[8333, 8333]","[0.001044081037503064, 0.001044081037503064]",[4625]
[23],"[(2922.5, -1102.5)]","[0, 1, 2, 3]","[14.56312080340701, 23.333333333333332, 582.4747468305832, 157.45174776532156]","[634.9571897117185, 998.9572098092972, 787.9040220246677, 149.81090771213957]","[1.0, 1.0, 0.9365934293638308, 0.9902829307627803]","[10545, 10545]","[0.001321232994176144, 0.001321232994176144]",[31]
[12],"[(2170.0, -1207.5)]",[0],[409.28815180178486],[281.58957136979484],[0.7631472274098094],"[11269, 11269]","[0.0014119463832499733, 0.0014119463832499733]",[8299]
[61],"[(52.5, -1190.0)]","[0, 1]","[106.52518414300349, 350.0]","[183.26237921249265, 112.24873734152916]","[0.9366170360110467, 1.0]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[5450]
[11],"[(2152.5, -1207.5)]","[0, 1, 2, 3]","[92.81116651119456, 548.0316241605299, 296.11624709839253, 296.98484809834997]","[279.689505670923, 687.7947938225801, 208.96117841473983, 249.2462120245875]","[1.0, 0.9172878430034028, 0.9598712982633263, 1.0]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[9776]
[76],"[(3482.5, -1505.0)]","[0, 1]","[63.44804148933895, -81.94816010856854]","[1012.2360786046756, 133.37157373110014]","[0.852239310314543, 1.0]","[2471, 2471]","[0.0003096032933721434, 0.0003096032933721434]",[1164]
[98],"[(3657.5, -1960.0)]","[0, 1, 2]","[19.730011566174614, 30.761647301657398, 26.92307692307692]","[2264.1949685760615, 1578.5087902132125, 176.44834428021886]","[0.9999999999999998, 0.8301158987202861, 1.0]","[5400, 5400]","[0.000676591575965024, 0.000676591575965024]",[320]
[107],"[(2870.0, -1557.5)]","[0, 1]","[27.228056018229832, 349.99999999999994]","[2640.3054343464887, 1349.3408313308314]","[0.9999999999999998, 0.9999999999999998]","[1007, 1007]","[0.000126171799443848, 0.000126171799443848]",[142]
