unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(1347.5, -630.0)]","[0, 1, 2, 3]","[19.565594803123158, 47.43017693122436, 57.55520311983527, 81.11909865425581]","[477.3237779971909, 2068.928085774965, 837.8208884162566, 250.67971810589327]","[1.0, 0.9594439643694642, 1.0, 0.980197824230777]","[2464, 2464]","[0.00030872623021811464, 0.00030872623021811464]",[168]
[5],"[(1207.5, -1015.0)]","[0, 1]","[21.874999999999996, 425.7933771208754]","[1784.3067947571403, 272.4679214390588]","[0.9999999999999998, 1.0]","[7588, 7588]","[0.0009507364589671485, 0.0009507364589671485]",[6747]
[2],"[(2100.0, -52.5)]",[0],[361.7381967617845],[1253.2405608097279],[0.993817577054403],"[13198, 13198]","[0.0016536399295530345, 0.0016536399295530345]",[9743]
[6],"[(2170.0, -402.5)]","[0, 1, 2, 3]","[21.874999999999996, 419.57246304656377, 224.1226432398358, 233.33333333333334]","[450.77964410989813, 2708.960910361076, 161.80869689661813, 266.1942946412396]","[0.9999999999999998, 0.8058346331150557, 1.0, 1.0]","[8822, 8822]","[0.0011053501635487854, 0.0011053501635487854]",[3162]
[4],"[(350.0, -1732.5)]","[0, 1, 2]","[377.1774735091039, 302.79729852986264, 692.1388557796331]","[196.5127068189857, 159.2328414878737, 414.4532138724077]","[0.9997367601829367, 0.9677556528992473, 0.9798016310189572]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[382]
[7],"[(350.0, -1662.5)]","[0, 1, 2, 3]","[19.79898987322333, 289.14911987984294, 401.52476259328546, 174.99999999999997]","[112.24873734152916, 179.28820333316548, 252.412559593767, 180.67971810589327]","[1.0, 0.9376893731800436, 0.9133489447292024, 0.9999999999999998]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[4162]
[58],"[(910.0, -980.0)]","[0, 1, 2, 3]","[70.71067811865476, 140.0, 71.14761746590239, 391.3118960624631]","[1006.3099937081403, 278.7467948507221, 1427.125326290512, 986.9152282147945]","[1.0, 1.0, 1.0, 0.9999999999999998]","[2466, 2466]","[0.00030897681969069426, 0.00030897681969069426]",[479]
[32],"[(997.5, -2012.5)]","[0, 1]","[495.53791943441007, 221.35943621178654]","[329.19929526473317, 528.163822066667]","[0.914780462286601, 1.0]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[10167]
[53],"[(1295.0, -910.0)]","[0, 1, 2, 3]","[222.19024829638926, 181.0673861948179, 238.55989594899108, 171.3991964790114]","[333.5895105952246, 214.47707426839528, 141.7328414878737, 141.44834428021886]","[0.9890255182888132, 0.8803137176286868, 0.9973132039909658, 0.9955515701969543]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[5126]
[26],"[(1522.5, -52.5)]","[0, 1, 2]","[467.48793197635047, 367.9273196109324, 210.0]","[295.80560359761216, 261.0870460528531, 209.02475842498527]","[0.9623435401709448, 0.9891554546089951, 1.0]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[5276]
[80],"[(1907.5, -1365.0)]","[0, 1, 2, 3, 4]","[82.95373773303587, 79.05694150420949, 92.23309842157774, 494.9747468305833, 973.2717422415454]","[1433.635672954253, 1099.4902313652874, 556.463596267619, 742.4621202458749, 338.9630453449272]","[0.9999999999999996, 1.0, 1.0, 1.0, 0.9781879362124666]","[3927, 3927]","[0.0004920324294101202, 0.0004920324294101202]",[3079]
[91],"[(3762.5, -1960.0)]","[0, 1, 2]","[41.375178570898235, 27.498597046143516, 55.77348153939563]","[291.2889644522302, 1091.445769945352, 368.5895105952246]","[1.0, 1.0, 0.9721854772367681]","[3938, 3938]","[0.0004934106715093082, 0.0004934106715093082]",[1442]
[88],"[(805.0, -1050.0)]","[0, 1, 2]","[78.15390739430262, 34.58741190809164, 86.95819912499181]","[200.44050666582712, 357.43669783150784, 627.1416061806467]","[1.0, 1.0, 1.0]","[8295, 8295]","[0.0010393198375240507, 0.0010393198375240507]",[2868]
[98],"[(1697.5, -1645.0)]","[0, 1, 2, 3]","[111.26112331058154, 45.99791327035052, 33.997472432584246, -233.33333333333334]","[287.05467415507485, 353.38599286791396, 228.58951059522462, 1662.8763005830633]","[0.9700145093719158, 0.840252566904098, 1.0, 1.0]","[1729, 1729]","[0.0002166345990450975, 0.0002166345990450975]",[846]
[99],"[(367.5, -1732.5)]","[0, 1]","[285.3205450778906, 273.3587386567329]","[223.9420973183859, 161.4281066698956]","[0.9812960046973239, 1.0]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[1245]
[108],"[(210.0, -1435.0)]",[0],[10.0],[124.23284148787373],[1.0],"[5893, 5893]","[0.0007383618809559049, 0.0007383618809559049]",[102]
[110],"[(525.0, -892.5)]","[0, 1, 2, 3]","[28.63257776066803, 7.826237921249263, 47.04378340939616, 54.228586292703945]","[172.7334278716856, 1946.711463146524, 577.6248243346449, 520.6904094669829]","[0.9999999999999998, 1.0, 0.7863654606273697, 0.8308976233036159]","[3920, 3920]","[0.0004911553662560915, 0.0004911553662560915]",[1085]
[104],"[(2502.5, -385.0)]","[0, 1, 2, 3, 4]","[347.8651975111638, 366.9942967428814, 350.00000000000006, 259.29374795992806, 236.34310477147906]","[463.62447964264516, 313.03889586147886, 141.7328414878737, 193.35097560696843, 138.12613897236298]","[0.9445337245773305, 0.9885711455347571, 1.0, 0.8367722844921257, 0.9775686791395553]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[7186]
[119],"[(1487.5, -1452.5)]","[0, 1, 2]","[64.5619234996413, 311.1111111111111, 31.818181818181813]","[1642.0352603343401, 1595.7644040159796, 1262.0933070686183]","[1.0, 0.9999999999999998, 1.0]","[6851, 6851]","[0.0008583942383215517, 0.0008583942383215517]",[1544]
[136],"[(1645.0, -245.0)]","[0, 1, 2]","[35.05397073367767, 33.209024905589374, 46.73862764490355]","[864.7274692515614, 1620.695458824584, 1528.5066464027022]","[1.0, 0.9999999999999998, 1.0]","[3192, 3192]","[0.00039994079823710304, 0.00039994079823710304]",[2297]
[132],"[(1312.5, -735.0)]","[0, 1]","[65.1057165328784, 349.99999999999994]","[177.83985905294662, 128.17971810589327]","[1.0, 0.9999999999999998]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[2251]
[147],"[(1242.5, -1102.5)]","[0, 1]","[98.7869648940885, 348.5082106550167]","[133.60223826543927, 367.6994341661575]","[0.869875088591703, 0.9971483808573498]","[5370, 5370]","[0.0006728327338763294, 0.0006728327338763294]",[339]
[112],"[(927.5, -997.5)]","[0, 1, 2, 3, 4]","[427.73716033019434, 360.7717422415451, 399.76409583679305, 101.14005760187338, 841.295297608264]","[1461.3771705429103, 548.2058162540495, 442.61202865793274, 267.7122100498971, 228.2359528010324]","[0.9935528024024867, 1.0, 0.96102162556118, 0.9345099132732199, 0.9999999999999996]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[447]
[153],"[(1977.5, -122.5)]","[0, 1]","[33.56016206898096, 174.99999999999997]","[1955.9868781600135, 458.63014529185716]","[0.9999999999999996, 0.9999999999999998]","[4650, 4650]","[0.0005826205237476596, 0.0005826205237476596]",[3173]
[164],"[(2677.5, -1470.0)]",[0],[65.21864934374386],[423.51854329811727],[1.0],"[9775, 9775]","[0.0012247560472329832, 0.0012247560472329832]",[5472]
[165],"[(2432.5, -1627.5)]",[0],[233.43144531845502],[165.99242404917499],[0.9989748382792468],"[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[9591]
[167],"[(2432.5, -1627.5)]","[0, 1, 2]","[69.73470565980713, 22.498852128662875, -256.15992870064247]","[186.49494936611666, 186.0907653441547, 334.4715918365109]","[0.9991902463489214, 1.0, 0.9627015038022653]","[12470, 12470]","[0.001562425361534046, 0.001562425361534046]",[8860]
[168],"[(2432.5, -1627.5)]","[0, 1]","[160.68892121124293, 18.633899812498246]","[416.1512551493031, 133.37157373110014]","[0.9930039388362085, 1.0]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[9597]
[195],"[(1680.0, -1662.5)]","[0, 1]","[21.0, 226.39994436620586]","[545.3044744115053, 509.04043756257903]","[1.0, 0.9649358865038307]","[8823, 8823]","[0.0011054754582850753, 0.0011054754582850753]",[869]
[212],"[(1820.0, -1242.5)]",[0],[46.76351907109417],[250.66959817135734],[1.0],"[1000, 1000]","[0.00012529473628981926, 0.00012529473628981926]",[867]
[194],"[(1417.5, -1697.5)]","[0, 1, 2]","[414.8231858206776, 225.00000000000003, 362.79680336177057]","[403.92690510579973, 176.08951059522462, 285.2154519419923]","[0.9577873609775817, 0.9642857142857143, 0.9997430082963416]","[13933, 13933]","[0.0017457315607260517, 0.0017457315607260517]",[10867]
