unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[1],"[(2537.5, -910.0)]","[0, 1, 2]","[421.1062653123282, 375.0795914127531, 292.81961554049656]","[354.3996347388774, 288.5366075259094, 210.345884662149]","[0.9703306143134642, 0.995600491692448, 0.9402712036578837]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[5065]
[41],"[(297.5, -1172.5)]","[0, 1]","[8.235294117647058, 69.7128782133915]","[1155.5467415507485, 2730.4295646567257]","[1.0, 0.8839520341825102]","[10562, 10562]","[0.001323363004693071, 0.001323363004693071]",[3969]
[49],"[(3412.5, -1750.0)]","[0, 1, 2, 3, 4]","[30.779096253960873, 78.41759673411754, 32.99831645537222, 185.6155300614687, 699.9999999999999]","[1288.7219879631389, 1150.9138836630293, 262.7744712443994, 200.44050666582712, 2704.839890771354]","[0.9999999999999996, 0.8701158777739323, 1.0, 0.9999999999999998, 0.9999999999999998]","[1742, 1742]","[0.00021826343061686514, 0.00021826343061686514]",[187]
[44],"[(297.5, -1172.5)]",[0],[80.5695881076384],[2034.0098805852567],[0.9797421475242477],"[12774, 12774]","[0.0016005149613661511, 0.0016005149613661511]",[2495]
[53],"[(770.0, -1820.0)]",[0],[26.841101508353344],[183.42158510756826],[0.8797969288001498],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[13256]
[55],"[(70.0, -1190.0)]",[0],[87.5],[3554.0905440360275],[1.0],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[50]
[74],"[(3307.5, -1260.0)]","[0, 1, 2]","[15.402350202323344, 64.7078617657594, 368.93239368631095]","[105.34588466214898, 3046.2993968249725, 177.83985905294662]","[0.9253694938210512, 0.8161861286848227, 1.0]","[2472, 2472]","[0.0003097285881084332, 0.0003097285881084332]",[55]
[70],"[(2940.0, -1225.0)]",[0],[83.33223285741602],[1526.6311896062464],[0.9219452948959371],"[14242, 14242]","[0.001784447634239606, 0.001784447634239606]",[7867]
[78],"[(2975.0, -1435.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[32.502250067419496, 19.201503005204444, 235.14918432537436, 21.5206411665471, 14.277254638059794, 52.983275992841435, 29.661016949152547, 11.342373798911975, 126.70737292877106]","[290.673925607149, 2195.0327002988697, 258.4830794139636, 273.99494936611666, 1459.3833806623104, 2464.8124035824817, 558.3768416475798, 305.6832483114831, 112.24873734152916]","[0.9772287476068996, 0.985842495722558, 1.0, 1.0, 1.0, 0.8760975097441922, 1.0, 1.0, 0.9962806690616777]","[2478, 2478]","[0.0003104803565261721, 0.0003104803565261721]",[1485]
[92],"[(297.5, -1172.5)]",[0],[26.99505319655933],[526.5417796772158],[1.0],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[6903]
[83],"[(2590.0, -262.5)]","[0, 1]","[532.2417214010942, 962.0579793107875]","[141.44834428021886, 161.80869689661813]","[1.0, 0.9999999999999998]","[13509, 13509]","[0.0016926065925391683, 0.0016926065925391683]",[3754]
[107],"[(297.5, -1172.5)]","[0, 1, 2, 3]","[13.37818448076797, 26.92307692307692, 59.00692840646651, 21.875]","[2427.4377664494696, 367.5, 350.6720841820927, 730.0745575025816]","[1.0, 1.0, 0.9467045656422098, 1.0]","[8360, 8360]","[0.001047463995382889, 0.001047463995382889]",[4696]
[101],"[(3412.5, -1732.5)]","[0, 1]","[343.37038851340606, 354.676480415438]","[88.62866428930465, 248.9685233422513]","[0.8523952946218607, 0.995263512104017]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[14560]
[113],"[(2590.0, -262.5)]","[0, 1, 2]","[12.389380530973453, 42.587498828383914, 280.13668538768707]","[1564.0737096944047, 791.1657147207609, 427.5404107581739]","[1.0, 0.9249576261220684, 0.9999999999999998]","[3948, 3948]","[0.0004946636188722064, 0.0004946636188722064]",[2997]
[85],"[(2590.0, -262.5)]","[0, 1, 2]","[427.9223708641539, 275.6325898022469, 441.12354786340774]","[285.247807724558, 235.48407083249964, 447.9316472730924]","[0.9989543619835717, 0.9990303352763457, 0.7985244173508966]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[3746]
[129],"[(2607.5, -227.5)]",[0],[498.400218476856],[167.0200655430568],[1.0],"[1005, 1005]","[0.00012592120997126835, 0.00012592120997126835]",[770]
[123],"[(3710.0, -1452.5)]",[0],[1784.656829757474],[1404.8790705327488],[0.9999999999999996],"[6152, 6152]","[0.000770813217654968, 0.000770813217654968]",[2591]
[149],"[(3780.0, -735.0)]",[0],[565.4804374292343],[107.83985905294664],[0.9615445490402136],"[3944, 3944]","[0.0004941624399270472, 0.0004941624399270472]",[137]
[164],"[(122.5, -1505.0)]","[0, 1, 2, 3, 4]","[27.179303275548087, 9.223309842157773, 80.14181403730763, 27.669929526473318, 95.45454545454545]","[199.63025455426856, 3311.0924602190735, 161.38718993618278, 756.2143128604741, 3688.6698598937865]","[0.9860924384658066, 1.0, 0.985978205191495, 1.0, 1.0]","[1737, 1737]","[0.00021763695693541605, 0.00021763695693541605]",[401]
[161],"[(3395.0, -227.5)]","[0, 1]","[39.131189606246316, 65.59486222573551]","[671.5570745919891, 1694.3769749703288]","[1.0, 1.0]","[8361, 8361]","[0.0010475892901191787, 0.0010475892901191787]",[5614]
[176],"[(2187.5, -1330.0)]","[0, 1, 2]","[48.54876755428822, 70.21291803443434, 68.33968466418322]","[270.83824793675376, 259.17214215506823, 161.4281066698956]","[0.9169563650281468, 0.9832878581173262, 1.0]","[3216, 3216]","[0.00040294787190805874, 0.00040294787190805874]",[849]
[203],"[(87.5, -1662.5)]","[0, 1, 2]","[29.347510381683634, 14.56312080340701, 36.66479606152469]","[168.0971473206198, 1625.7637667925098, 855.6379711227298]","[0.9999999999999996, 1.0, 1.0]","[5422, 5422]","[0.0006793480601634, 0.0006793480601634]",[1133]
[196],"[(297.5, -1172.5)]",[0],[109.11694736876072],[2141.0290790465942],[0.7546140716298335],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[6903]
[186],"[(2835.0, -1575.0)]",[0],[89.99540851465152],[235.99242404917499],[1.0],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[9663]
[228],"[(122.5, -1505.0)]","[0, 1]","[31.263345879486163, 198.03786889573178]","[90.33985905294664, 756.8884869155695]","[0.9470424166227593, 0.969853855677962]","[1001, 1001]","[0.00012542003102610907, 0.00012542003102610907]",[341]
[226],"[(297.5, -1172.5)]","[0, 1]","[97.22222222222221, 87.49999999999999]","[790.9912934784624, 2184.6778714499283]","[1.0, 0.9999999999999998]","[9090, 9090]","[0.0011389291528744571, 0.0011389291528744571]",[3966]
[235],"[(350.0, -402.5)]","[0, 1, 2]","[36.05551275463989, 48.53626716970754, 51.20428415488792]","[290.5971473206198, 543.6307049417292, 2236.328541631857]","[1.0, 1.0, 1.0]","[3951, 3951]","[0.0004950395030810759, 0.0004950395030810759]",[1277]
[250],"[(297.5, -1155.0)]","[0, 1, 2]","[82.05904730436096, 109.99438818457406, 23.333333333333332]","[908.3110072761527, 644.4974746830583, 611.7274396222376]","[0.9204571046192741, 1.0, 1.0]","[5422, 5422]","[0.0006793480601634, 0.0006793480601634]",[1890]
[239],"[(3395.0, -1750.0)]",[0],[287.8476456362638],[204.22581160992445],[0.97265689899118],"[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[2623]
[293],"[(2677.5, -1155.0)]",[0],[180.38587112077263],[1766.7652919984798],[0.9999999999999998],"[5422, 5422]","[0.0006793480601634, 0.0006793480601634]",[4544]
[289],"[(192.5, -1627.5)]",[0],[52.174919474995086],[620.8581444570594],[0.9999999999999998],"[13513, 13513]","[0.0016931077714843275, 0.0016931077714843275]",[12251]
[302],"[(2747.5, -350.0)]",[0],[40.77638390401292],[107.15434844830907],[0.9577190815037567],"[1005, 1005]","[0.00012698833886932995, 0.00012698833886932995]",[618]
[304],"[(297.5, -525.0)]","[0, 1, 2, 3]","[7.985957062499248, 27.316053369522844, 9.210526315789474, 97.62812094883319]","[2484.1887042671997, 181.74038412485382, 497.013257385543, 161.4281066698956]","[1.0, 0.9999999999999996, 1.0, 1.0]","[3954, 3954]","[0.0004954153872899454, 0.0004954153872899454]",[76]
[303],"[(297.5, -1172.5)]","[0, 1]","[41.666666666666664, 101.9860675809224]","[105.0, 285.3102964795406]","[1.0, 0.994029504835433]","[14977, 14977]","[0.001876539265412623, 0.001876539265412623]",[1144]
[310],"[(3430.0, -105.0)]","[0, 1]","[24.71443554078715, 51.20428415488792]","[300.0989327246736, 256.95157593052215]","[1.0, 1.0]","[1006, 1006]","[0.00012604650470755818, 0.00012604650470755818]",[338]
