unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[52],"[(665.0, -1785.0)]","[0, 1, 2]","[61.76470588235295, 51.86294510584924, 233.33333333333334]","[337.3793604317449, 1900.6476306744594, 519.9236046263854]","[1.0, 0.9736543321548625, 1.0]","[1717, 1717]","[0.00021513106220961967, 0.00021513106220961967]",[461]
[45],"[(700.0, -1977.5)]","[0, 1]","[102.94117647058825, 481.9877038726393]","[714.8206915127222, 1372.932950265979]","[1.0, 0.9998773794193726]","[2471, 2471]","[0.0003096032933721434, 0.0003096032933721434]",[563]
[34],"[(2012.5, -840.0)]","[0, 1, 2, 3]","[28.000433807810246, 49.651812122144875, 288.61739379323626, 44.27188724235731]","[994.7425003496751, 106.73284148787373, 213.2438590435337, 1256.22755155379]","[0.9467826944516189, 0.8733603427139707, 1.0, 1.0]","[3172, 3172]","[0.0003974349035113067, 0.0003974349035113067]",[786]
[48],"[(682.5, -1785.0)]","[0, 1, 2]","[29.166666666666668, 104.20520985907015, 1443.086968966181]","[534.268807108169, 318.2693208735958, 437.56507626017833]","[1.0, 0.9999999999999998, 0.9999999999999998]","[13133, 13133]","[0.0016454957716941962, 0.0016454957716941962]",[8500]
[60],"[(2677.5, -840.0)]","[0, 1, 2, 3, 4, 5]","[17.81588850575532, 9.100276652615422, 33.65384615384615, 29.166666666666664, 349.99999999999994, 391.3118960624633]","[531.5085146425431, 2522.5285601452424, 1183.4527818295824, 616.8580423808985, 2590.5393266392907, 1450.0262955584926]","[0.9999999999999996, 1.0, 0.9999999999999998, 1.0, 0.9999999999999998, 1.0]","[3199, 3199]","[0.0004008178613911318, 0.0004008178613911318]",[2869]
[63],"[(2520.0, -1627.5)]","[0, 1, 2, 3, 4]","[52.70462766947299, 76.08695652173913, 34.987921281411715, 36.938413942580844, 32.81370260494973]","[335.88620103587107, 315.0, 1763.4474576204232, 1315.8007323224938, 680.008235711251]","[1.0, 1.0, 0.7599770694080413, 1.0, 0.9253694938210512]","[2470, 2470]","[0.00030947799863585354, 0.00030947799863585354]",[1844]
[82],"[(2450.0, -2065.0)]","[0, 1]","[996.800436953712, 518.1793876249792]","[227.78244475554942, 400.22996750276616]","[1.0, 0.960497708871494]","[5077, 5077]","[0.0006361213761434123, 0.0006361213761434123]",[4072]
[74],"[(1715.0, -1645.0)]","[0, 1, 2, 3, 4]","[27.75167248011887, 43.74999999999999, 211.57453553522777, 87.49999999999999, 213.28681545585076]","[1159.4100681389439, 263.1720841820927, 231.80869689661813, 905.9656996690512, 884.0364348335272]","[1.0, 0.9999999999999998, 0.8283132632251567, 0.9999999999999998, 0.8283612571433842]","[9755, 9755]","[0.0012222501525071868, 0.0012222501525071868]",[6667]
[75],"[(2450.0, -2065.0)]","[0, 1]","[468.9780736732616, 511.3404618216488]","[266.80869689661813, 235.58824002721303]","[0.816203288016061, 0.98541216161013]","[13866, 13866]","[0.0017373368133946337, 0.0017373368133946337]",[10227]
[83],"[(2432.5, -2047.5)]","[0, 1]","[81.68069405073548, 457.7708763999663]","[497.15002109683036, 213.1559480312316]","[1.0, 0.9674265673903706]","[3186, 3186]","[0.00039918902981936414, 0.00039918902981936414]",[1005]
