unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[36],"[(3482.5, -140.0)]","[0, 1, 2]","[104.15491776936985, 65.21864934374386, 390.51248379533274]","[495.7473910725289, 651.6311896062463, 565.6971428529606]","[0.8821651321651323, 0.9999999999999998, 1.0]","[9047, 9047]","[0.0011335414792139947, 0.0011335414792139947]",[364]
[55],"[(1785.0, -595.0)]","[0, 1, 2]","[40.173152934674874, 142.83985905294662, 721.5434844830905]","[230.68118576809258, 264.0812923907755, 720.5996044260207]","[0.9253608022992598, 1.0, 0.9999999999999998]","[998, 998]","[0.00012504414681723962, 0.00012504414681723962]",[808]
[57],"[(122.5, -647.5)]","[0, 1, 2]","[24.743979341419532, 16.76965425846868, 74.3962876718232]","[152.32998880849354, 327.5759698097674, 3539.811172970069]","[1.0, 1.0, 0.7706929013983533]","[2461, 2461]","[0.00030835034600924517, 0.00030835034600924517]",[270]
[38],"[(3570.0, -472.5)]","[0, 1, 2]","[432.7701183630842, 541.9865819554615, 434.1934889340282]","[498.0677247088823, 468.60247137589727, 287.8340665542023]","[0.9380472460365018, 0.9538553143198819, 0.9533029984993451]","[14173, 14173]","[0.0017758022974356082, 0.0017758022974356082]",[9234]
[73],"[(3132.5, -665.0)]","[0, 1, 2, 3, 4]","[-37.58182794317911, 11.774438096371625, 37.6238694920599, 15.713484026367725, 129.3818681798762]","[507.52546511309254, 2694.070614548854, 1363.586954355333, 436.8764880536848, 934.8715804207256]","[0.9222254918820857, 1.0, 1.0, 1.0, 0.9906899865587961]","[3206, 3206]","[0.00040169492454516056, 0.00040169492454516056]",[1218]
[37],"[(3097.5, -402.5)]","[0, 1, 2, 3, 4, 5]","[975.0629837103621, 99.68159313656473, 37.26779962499649, 493.93391600838436, 702.1807064562169, 412.8035875817448]","[214.04017930338858, 236.8740127471329, 205.15076676508625, 256.3799269477755, 229.6423061602681, 384.96057220888395]","[0.8998137939314241, 1.0, 1.0, 0.9074911690825949, 0.9782261044419013, 0.9693239377145755]","[14173, 14173]","[0.0017758022974356082, 0.0017758022974356082]",[11493]
[89],"[(3745.0, -1085.0)]","[0, 1]","[187.7234223172646, 174.99999999999997]","[470.31056280479737, 184.5200655430568]","[0.7858699433184319, 0.9999999999999998]","[13439, 13439]","[0.001683835960998881, 0.001683835960998881]",[12787]
[119],"[(647.5, -1540.0)]","[0, 1]","[56.297698382246004, 427.2001872658766]","[180.22070020147095, 756.9994890628992]","[0.9737489318022726, 1.0]","[1003, 1003]","[0.00012673562575715218, 0.00012673562575715218]",[601]
[130],"[(297.5, -1347.5)]","[0, 1, 2]","[104.93056640163401, 137.2812945967288, 31.304951684997054]","[224.39729329109392, 239.7735336611197, 558.8546737783587]","[0.993885135675886, 1.0, 1.0]","[3928, 3928]","[0.0004921577241464101, 0.0004921577241464101]",[102]
[115],"[(770.0, -1435.0)]",[0],[111.54105185984213],[493.25171480940554],[0.9999999999999996],"[13446, 13446]","[0.0016847130241529097, 0.0016847130241529097]",[12066]
