unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(1207.5, -577.5)]","[0, 1, 2, 3]","[256.52638290040835, 360.555127546399, 391.3118960624631, 494.9747468305833]","[1441.8705259855938, 2467.8617027075516, 798.9564890815826, 1254.3650392829113]","[1.0, 1.0, 0.9999999999999998, 1.0]","[991, 991]","[0.0001247366574414825, 0.0001247366574414825]",[683]
[19],"[(2362.5, -1172.5)]",[0],[34.13618943659195],[123.74368670764582],[1.0],"[1000, 1000]","[0.0001264495264860388, 0.0001264495264860388]",[105]
[20],"[(2362.5, -1172.5)]",[0],[41.41799070556558],[1852.7504634267432],[0.9999999999999998],"[1000, 1000]","[0.0001264495264860388, 0.0001264495264860388]",[105]
[11],"[(2695.0, -1715.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[12.650602409638553, 42.59040857866559, 28.287606944274433, -127.27272727272725, 57.5179473824319, 63.80430584715255, 151.94370234311882, 21.739549781247952, 14.583333333333334]","[351.5401310861136, 374.8291453994742, 1441.508839480625, 647.7650906726712, 443.0812172339079, 1704.4743368329341, 362.01406080255276, 1725.045259183934, 534.268807108169]","[1.0, 0.9987405647592233, 1.0, 1.0, 0.8571192575167239, 0.9399378821891298, 0.9967106277560949, 1.0, 1.0]","[3932, 3932]","[0.0004926589030915693, 0.0004926589030915693]",[2628]
[25],"[(2800.0, -1172.5)]","[0, 1, 2, 3, 4, 5]","[31.818181818181813, 31.719189873918236, 114.7525525100036, 1237.436867076458, 252.5161267981177, -11051.35738269286]","[1943.8587112077264, 208.7744996476665, 550.186319902498, 264.8331973028704, 180.3040373722854, 570.067869134643]","[1.0, 0.9843249742354452, 0.905398038548975, 0.9999999999999998, 0.9102476513871598, 1.0]","[2447, 2447]","[0.0003065962197011877, 0.0003065962197011877]",[75]
[27],"[(1942.5, -910.0)]","[0, 1, 2]","[67.57375743242228, 58.333333333333336, 1953.3985905294664]","[122.84588466214898, 210.0, 294.3348084190633]","[0.9402712036578837, 1.0, 0.9410776015539208]","[11254, 11254]","[0.001410066962205626, 0.001410066962205626]",[8275]
[24],"[(2940.0, -962.5)]",[0],[247.48737341529164],[224.49747468305833],[1.0],"[13435, 13435]","[0.0016833347820537218, 0.0016833347820537218]",[15]
[22],"[(2362.5, -1137.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[377.7865809407493, 79.05694150420949, 469.59801589742517, 226.77669529663686, 591.8649902297037, 348.29466214315244, 253.5793261556169, 354.016741568935, 473.47678303161064]","[473.2387519269631, 172.7334278716856, 521.6196046087578, 130.87740163083382, 146.2855380545554, 201.625397107502, 142.15434844830907, 174.02475842498527, 244.37064308713423]","[0.9426078994163377, 1.0, 0.9862833222548467, 0.9966748954585921, 0.9601405262709777, 0.93253285037948, 0.9760321868529297, 0.8423524066182928, 0.7765603324282535]","[14171, 14171]","[0.0017755517079630287, 0.0017755517079630287]",[11138]
[33],"[(3167.5, -385.0)]","[0, 1, 2]","[81.3282301754983, 36.90097031010435, 70.10794146735535]","[349.53915431767985, 1708.428874661621, 1908.911669421906]","[0.9999626264026896, 0.8637344916919794, 1.0]","[9787, 9787]","[0.001226259584068461, 0.001226259584068461]",[1401]
[29],"[(1662.5, -1260.0)]","[0, 1, 2]","[109.00234510367474, 87.49999999999999, 537.8792585373787]","[396.8430846065812, 141.44834428021886, 257.50859123708017]","[0.8490829827410474, 0.9999999999999998, 0.8534632196070404]","[14171, 14171]","[0.0017755517079630287, 0.0017755517079630287]",[8416]
