unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[29],"[(1120.0, -805.0)]","[0, 1, 2]","[14.28798979174437, 24.459101168918327, 23.01834682720372]","[1337.0061184197948, 754.6543484483091, 2501.9103615987333]","[1.0, 1.0, 1.0]","[1000, 1000]","[0.00013320168566733213, 0.00013320168566733213]",[560]
[26],"[(420.0, -192.5)]","[0, 1, 2]","[27.498597046143516, 113.92791860259325, 50.00000000000001]","[1687.6664920508429, 520.3730450686085, 858.8021607157874]","[1.0, 1.0, 1.0]","[4672, 4672]","[0.0006104645940008657, 0.0006104645940008657]",[211]
[7],"[(2975.0, -192.5)]","[0, 1, 2]","[255.06757227473906, 276.6992952647331, 467.38988852330925]","[393.8300297323047, 127.4942075012557, 162.4942075012557]","[0.9649337991321987, 1.0, 0.9714494389999497]","[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[2089]
[5],"[(367.5, -1470.0)]",[0],[350.0],[112.24873734152916],[1.0],"[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[494]
[47],"[(3045.0, -1767.5)]","[0, 1, 2]","[68.49561104255041, 29.347510381683634, 26.087459737497543]","[752.4855739020476, 2121.858911100004, 1247.7719550944869]","[0.8836842050911439, 0.9999999999999996, 0.9999999999999998]","[3172, 3172]","[0.00041446782794750555, 0.00041446782794750555]",[2146]
[37],"[(2607.5, -227.5)]","[0, 1, 2, 3, 4]","[55.23757490928207, 29.34839220468474, 13.636363636363635, 48.59686929791082, 18.741389207353002]","[2935.475985733353, 379.89356881873897, 276.6093483101497, 862.1108190257343, 802.3469600241864]","[0.9530112401738925, 1.0, 0.9999999999999998, 0.7676199819752656, 1.0]","[3921, 3921]","[0.0005123355464634833, 0.0005123355464634833]",[3722]
[49],"[(437.5, -140.0)]",[0],[30.10091508172794],[142.1423061602681],[1.0],"[4638, 4638]","[0.0006060220006369895, 0.0006060220006369895]",[2981]
[83],"[(2625.0, -630.0)]","[0, 1, 2, 3]","[15.389548126980436, 51.538820320220765, 25.317315245020726, 126.19429464123962]","[1060.7506442823656, 479.1939656847643, 1739.3450993823467, 467.1160206421516]","[0.9999999999999996, 1.0, 1.0, 1.0]","[1736, 1736]","[0.00022683359057908877, 0.00022683359057908877]",[621]
[99],"[(3430.0, -1855.0)]",[0],[225.3025249246248],[205.5259221794092],[0.9810071450667944],"[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[13055]
[123],"[(105.0, -350.0)]","[0, 1]","[54.99719409228703, 17.29370595404582]","[197.9898987322333, 1114.7766197895185]","[1.0, 1.0]","[9039, 9039]","[0.001181076512237548, 0.001181076512237548]",[6451]
[131],"[(1102.5, -1400.0)]","[0, 1]","[40.38461538461538, 315.485736603099]","[525.0, 879.8054795910822]","[1.0, 0.9999999999999998]","[4659, 4659]","[0.0006087659553617365, 0.0006087659553617365]",[2239]
[130],"[(2345.0, -647.5)]","[0, 1]","[218.34074541436246, 166.4527062960428]","[240.1236136554213, 142.1423061602681]","[0.9093897162461245, 0.8679989157918973]","[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[3351]
[141],"[(2905.0, -1172.5)]","[0, 1, 2]","[10.311973892303818, 21.739549781247952, 54.265196382778704]","[941.8258895617957, 499.484314935053, 1198.3560332847496]","[1.0, 1.0, 1.0]","[6857, 6857]","[0.0008959665498852603, 0.0008959665498852603]",[5443]
[149],"[(2520.0, -647.5)]","[0, 1, 2, 3, 4, 5, 6]","[24.880809809761743, 24.137931034482758, 26.98702731465263, 58.33333333333333, 1049.9999999999998, 116.66666666666667, -196.93811419832508]","[468.1341459127757, 2014.7059546368444, 2349.8945017182473, 263.953304537905, 179.90192306240908, 340.1840560052511, 810.4355060641483]","[0.9999999999999998, 1.0, 1.0, 1.0, 0.9999999999999996, 1.0, 0.9948719099135342]","[3191, 3191]","[0.0004169504536508481, 0.0004169504536508481]",[261]
[150],"[(3150.0, -1802.5)]","[0, 1, 2]","[48.28683580572227, 36.44783182089772, 56.60983177810847]","[324.94076832939385, 349.57605788880414, 1966.4762149495673]","[0.9796121022846057, 0.9999999999999996, 0.9693552041605966]","[1726, 1726]","[0.00022552694547206637, 0.00022552694547206637]",[575]
[168],"[(2957.5, -2012.5)]","[0, 1, 2, 3, 4]","[26.127687147263817, 40.84393907474077, 21.864954075245173, 18.759274255236146, 66.7541278136023]","[2880.608172696288, 1975.2497076695736, 348.85364371304223, 1599.4111818874846, 826.2901282621452]","[1.0, 0.9894135467345445, 1.0, 1.0, 0.9916385267720429]","[3931, 3931]","[0.0005136421915705058, 0.0005136421915705058]",[2961]
[154],"[(1540.0, -1242.5)]",[0],[70.00870899371343],[95.76237921249263],[0.9667211124243068],"[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[918]
[153],"[(3482.5, -1820.0)]","[0, 1, 2, 3]","[265.9799621745885, 74.12790497275921, 174.99999999999997, 134.8377459174411]","[437.0120012080149, 88.62866428930465, 175.9692399174048, 174.02475842498527]","[0.9873289616035629, 0.8872221264580886, 0.9999999999999998, 0.7710149275489022]","[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[13676]
[162],"[(3010.0, -210.0)]",[0],[320.83358715833117],[2142.4285527623106],[0.9661495765840263],"[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[741]
[179],"[(2135.0, -52.5)]","[0, 1]","[288.0165830469775, 81.8833417540145]","[501.94774919060035, 123.94834428021885]","[0.9857296501235309, 1.0]","[15631, 15631]","[0.0020424169667867145, 0.0020424169667867145]",[9650]
