unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[39],"[(1032.5, -1697.5)]","[0, 1]","[105.66089639884206, 111.54105185984213]","[1119.1188164455546, 843.5620136667045]","[0.9395915224534188, 0.9999999999999996]","[2475, 2475]","[0.00031010447231730263, 0.00031010447231730263]",[544]
[16],"[(1365.0, -2012.5)]","[0, 1, 2, 3, 4]","[-569.3024496541641, 32.99831645537223, 110.67971810589327, 131.24999999999997, 145.04011264927334]","[1552.5386967673903, 1795.3959004596172, 192.0192283813131, 1219.8956056110542, 426.42794967853723]","[0.9888592354013754, 1.0, 1.0, 0.9999999999999996, 0.9963694132974711]","[3927, 3927]","[0.0004920324294101202, 0.0004920324294101202]",[2408]
[20],"[(1802.5, -122.5)]","[0, 1, 2]","[478.75999982131276, 260.87459737497545, 403.3550700065638]","[277.7334278716856, 102.22833692686612, 186.0907653441547]","[0.9849605196729231, 1.0, 0.9999999999999996]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[6086]
[44],"[(3290.0, -1855.0)]",[0],[122.05843144170511],[417.1046403255762],[0.9789584163570642],"[1005, 1005]","[0.00012592120997126835, 0.00012592120997126835]",[419]
[43],"[(910.0, -927.5)]","[0, 1]","[353.3090606012219, 390.76960858968806]","[830.4166011251015, 193.78787018438027]","[0.9324613190075312, 0.9709901463012236]","[9807, 9807]","[0.0012287654787942574, 0.0012287654787942574]",[2804]
[46],"[(1575.0, -980.0)]","[0, 1, 2, 3]","[40.304845154457574, 20.327890704543538, 166.66968368322057, 86.8922013528458]","[2315.2302156351216, 389.8410209708776, 193.74368670764582, 147.24873734152916]","[0.9895145594276086, 0.9999999999999996, 0.9934702620133815, 0.9999280809473672]","[3935, 3935]","[0.0004930347873004388, 0.0004930347873004388]",[1364]
[47],"[(2310.0, -682.5)]","[0, 1, 2, 3, 4, 5]","[69.26031529820771, 266.0090340059303, 71.0696275562002, 97.82797401561578, 109.39005874442445, 55.57568636426595]","[411.3087211954171, 571.0145970668927, 1052.0578570994153, 172.50276333734644, 1485.0921708527026, 730.3701590507393]","[0.9981855260979983, 0.9587569702009807, 0.9996738043009601, 0.9999999999999998, 0.9293767849606179, 0.9932967763861397]","[3201, 3201]","[0.0004010684508637114, 0.0004010684508637114]",[1065]
[42],"[(1575.0, -1120.0)]","[0, 1, 2]","[556.3034783393243, 56.067961165048544, 2213.594362117865]","[190.5111165540218, 193.4692399174048, 221.35943621178654]","[0.8271899857153823, 0.8810679611650488, 1.0]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[4408]
[45],"[(3780.0, -2012.5)]","[0, 1]","[320.79617185345796, 288.61739379323626]","[320.21221004989707, 177.15434844830907]","[0.8753072306526107, 1.0]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[10812]
[49],"[(140.0, -1855.0)]","[0, 1]","[29.166666666666668, 441.49190096502684]","[1400.5607822429583, 157.33733373600498]","[1.0, 0.9134689788658942]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[278]
[71],"[(875.0, -1242.5)]","[0, 1, 2]","[23.355417991429068, 48.08097682919908, 208.59397532456742]","[1492.987987924904, 538.5015511627214, 335.12119204625793]","[0.7680615430355286, 0.9047533828706277, 0.989040531715222]","[3931, 3931]","[0.0004925336083552795, 0.0004925336083552795]",[1124]
[53],"[(1925.0, -1050.0)]",[0],[167.7050983124842],[477.3237779971909],[0.9642857142857141],"[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[1252]
[66],"[(1487.5, -1977.5)]",[0],[400.292731215763],[314.85904806998633],[0.9999514879124928],"[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[759]
[55],"[(105.0, -1820.0)]","[0, 1, 2, 3, 4, 5]","[87.5, 253.3582089552238, 412.43124707750553, 313.04951684997053, 245.95492912420727, 138.34964763236655]","[87.5, 239.89356881873897, 300.7712500529847, 260.9677431184273, 209.67466747200993, 127.4942075012557]","[1.0, 0.948870512303348, 0.9889003469118417, 1.0, 1.0, 1.0]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[9443]
[56],"[(122.5, -1837.5)]","[0, 1, 2, 3, 4]","[517.9837328995126, 368.15143884480193, 446.70765123449934, 409.88904521976053, 297.4428049595791]","[311.1492978144257, 281.4745489514536, 239.73090255474392, 293.989121466383, 106.73284148787373]","[0.8441458466779018, 0.9755690875786197, 0.8816522856888287, 0.9044559277118472, 1.0]","[14213, 14213]","[0.0017808140868872011, 0.0017808140868872011]",[4910]
[74],"[(1242.5, -472.5)]",[0],[70.10794146735535],[2092.2672362978847],[1.0],"[9815, 9815]","[0.0012297678366845759, 0.0012297678366845759]",[9328]
