unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[8],"[(1015.0, -1750.0)]",[0],[21.212121212121215],[1224.6139079550137],[1.0],"[6123, 6123]","[0.00077783494350121, 0.00077783494350121]",[1364]
[23],"[(2380.0, -122.5)]","[0, 1]","[15.973961346992358, 65.1057165328784]","[1291.2181714872122, 247.35908743425972]","[1.0, 1.0]","[3944, 3944]","[0.0005010258071482561, 0.0005010258071482561]",[627]
[29],"[(717.5, -1190.0)]",[0],[24.99668152626454],[2238.118518274678],[0.8875745390404656],"[14943, 14943]","[0.0018982831227729187, 0.0018982831227729187]",[91]
[31],"[(3605.0, -1015.0)]","[0, 1, 2, 3]","[10.297681475327979, 14.999234752441918, 17.213114754098356, 17.77384431566755]","[183.43988650286445, 2304.4493978352434, 271.77437150747915, 3009.3924906288908]","[1.0, 1.0, 0.9999999999999996, 1.0]","[6149, 6149]","[0.0007811378519661833, 0.0007811378519661833]",[79]
[38],"[(1960.0, -385.0)]","[0, 1, 2, 3]","[19.81132075471698, 28.352619451763008, 28.356601989918804, 29.9134373259171]","[1732.594083302099, 1115.7523983401466, 504.50708947555586, 1141.6092777516412]","[1.0, 0.7881533765280336, 1.0, 1.0]","[3206, 3206]","[0.00040727402071939886, 0.00040727402071939886]",[2378]
[41],"[(2117.5, -840.0)]","[0, 1, 2, 3]","[11.666666666666666, 24.051449482769687, 68.71842709362768, 130.43729868748773]","[1425.8922496009532, 604.3960698494033, 902.2522342425086, 1813.500115086168]","[1.0, 1.0, 1.0, 1.0]","[1733, 1733]","[0.0002201515526845659, 0.0002201515526845659]",[672]
[47],"[(1365.0, -17.5)]",[0],[278.46716435099756],[388.3855988831456],[0.9777032320677767],"[14943, 14943]","[0.0018982831227729187, 0.0018982831227729187]",[10247]
[70],"[(1575.0, -1732.5)]","[0, 1]","[396.14797173462233, 782.6237921249262]","[280.37366396960607, 126.63118960624632]","[0.9760204641412707, 0.9999999999999998]","[14943, 14943]","[0.0018982831227729187, 0.0018982831227729187]",[7516]
[86],"[(1207.5, -577.5)]","[0, 1]","[70.6229355506667, 12.622964389111713]","[1016.0441584961075, 349.23197967295994]","[0.9076370396798377, 1.0]","[5427, 5427]","[0.0006894186245926942, 0.0006894186245926942]",[3624]
[95],"[(560.0, -35.0)]",[0],[17.28395061728395],[1837.5],[1.0],"[1005, 1005]","[0.00012767011566531376, 0.00012767011566531376]",[545]
[96],"[(577.5, -17.5)]",[0],[14.893617021276594],[2632.7195027938583],[1.0],"[2478, 2478]","[0.00031479258370014675, 0.00031479258370014675]",[547]
[97],"[(2502.5, -315.0)]","[0, 1]","[8.536585365853657, 45.95725150090289]","[1649.6536006215078, 880.8763570679023]","[1.0, 1.0]","[3925, 3925]","[0.0004986121432700064, 0.0004986121432700064]",[1482]
[93],"[(2835.0, -1400.0)]","[0, 1]","[82.49579113843055, 560.2543279284754]","[1130.7155089942764, 2685.8587821556785]","[1.0, 0.9944069303234175]","[14943, 14943]","[0.0018982831227729187, 0.0018982831227729187]",[423]
[100],"[(1435.0, -245.0)]","[0, 1, 2, 3]","[31.785899843806153, 35.19724314551661, 35.57380873295119, 115.59503967230029]","[364.8514535104591, 846.2746861012234, 498.48535580048036, 914.8309098300225]","[1.0, 1.0, 1.0, 0.9996749570547356]","[3939, 3939]","[0.0005003906324434536, 0.0005003906324434536]",[2947]
