unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[29],"[(1032.5, -945.0)]","[0, 1, 2, 3]","[12.251873266139768, 16.76965425846868, 56.35118706699347, 42.06476488041321]","[298.53556814440975, 630.9808061718951, 482.4083296837359, 397.4341778751188]","[1.0, 1.0, 0.9709679549731957, 1.0]","[6868, 6868]","[0.0008684553479061144, 0.0008684553479061144]",[2397]
[70],"[(1067.5, -122.5)]","[0, 1, 2, 3, 4, 5, 6]","[87.00531682343922, 532.2417214010942, 30.400123911243163, 118.27593808913205, 31.933854634231178, 52.5, -60.20183016345587]","[564.3458003766724, 195.68118576809258, 200.68872840507265, 239.72437363283723, 757.5449660280951, 290.52573390287023, 477.67993262120467]","[0.9340462788774528, 1.0, 0.9999999999999996, 1.0, 1.0, 1.0, 0.9999999999999998]","[4661, 4661]","[0.0005893812429514268, 0.0005893812429514268]",[3996]
[41],"[(1225.0, -280.0)]","[0, 1, 2]","[12.068965517241379, 41.16696502974446, 20.9143038980606]","[2250.056882085194, 1413.8105696562477, 426.5023412463493]","[1.0, 0.9887414051502766, 1.0]","[6851, 6851]","[0.0008663057059558518, 0.0008663057059558518]",[2285]
[69],"[(2467.5, -227.5)]","[0, 1, 2]","[137.2737721457092, 30.100915081727933, 315.485736603099]","[1263.8437482333495, 1894.543879548837, 102.22833692686612]","[0.8822622557627673, 0.9999999999999998, 0.9999999999999998]","[9054, 9054]","[0.0011448740128045952, 0.0011448740128045952]",[3049]
[40],"[(612.5, -1260.0)]","[0, 1]","[349.99999999999994, 287.17082451262837]","[2016.5638434027064, 1400.443142022928]","[0.9999999999999998, 0.8431189200771164]","[12711, 12711]","[0.001607299931164039, 0.001607299931164039]",[8433]
[62],"[(402.5, -525.0)]","[0, 1]","[155.42714571301713, 101.37937550497033]","[178.88718993618278, 141.44834428021886]","[0.9894515666744348, 1.0]","[14178, 14178]","[0.001792801386519058, 0.001792801386519058]",[11417]
[6],"[(385.0, -1592.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[101.73539275649159, -9289.846607990898, 76.84502468506973, 303.7319318408143, 81.30511649278701, 74.70311610338324, 70.0, 29.9134373259171, 221.38697646804906]","[270.9193929394118, 1016.4846607990899, 339.4381536847733, 264.0812923907755, 3530.3242388084764, 245.33070350769324, 323.6249744793783, 2793.4048692380593, 2723.2730041146674]","[0.9636170674210042, 0.9999999999999998, 0.9554934328942143, 1.0, 0.8507309479566535, 1.0, 1.0, 1.0, 0.9667211124243061]","[3202, 3202]","[0.0004048913838082962, 0.0004048913838082962]",[1863]
[0],"[(962.5, -525.0)]","[0, 1, 2]","[133.2865165678529, 360.5602468544352, 373.91033347993687]","[186.21726068378044, 159.2328414878737, 146.97104865919295]","[0.9251745601755352, 0.9845728682897608, 0.9731145698735959]","[14178, 14178]","[0.001792801386519058, 0.001792801386519058]",[8931]
[77],"[(2607.5, -1172.5)]","[0, 1, 2, 3]","[53.07479484826176, 17.28688967688214, 89.80236499081822, 331.09585113481666]","[1156.7755214574638, 150.5971473206198, 308.6590677729303, 571.2450309273349]","[0.811280297892177, 1.0, 0.9977541082368419, 0.9147942953334655]","[1002, 1002]","[0.00012969069029228943, 0.00012969069029228943]",[569]
[112],"[(997.5, -17.5)]","[0, 1, 2]","[66.66666666666667, 47.431744977268266, 148.49242404917499]","[651.7269548508132, 908.175778309049, 635.9860137506191]","[1.0, 1.0, 1.0]","[2461, 2461]","[0.0003111922846821415, 0.0003111922846821415]",[1096]
[165],"[(1260.0, -1102.5)]","[0, 1, 2]","[78.6420993261216, 586.9678440936947, 630.9714732061981]","[289.85195058228743, 265.88599286791396, 396.05735515332765]","[0.9165046692143578, 0.9999999999999998, 1.0]","[1003, 1003]","[0.00012741604578339272, 0.00012741604578339272]",[290]
[161],"[(1190.0, -577.5)]",[0],[265.9031557292367],[2157.3937326199857],[0.967585325911659],"[14178, 14178]","[0.001792801386519058, 0.001792801386519058]",[11199]
[172],"[(1120.0, -945.0)]",[0],[97.22222222222221],[2872.695235526587],[1.0],"[1002, 1002]","[0.00012969069029228943, 0.00012969069029228943]",[802]
[171],"[(1172.5, -122.5)]","[0, 1, 2, 3]","[26.92307692307692, 338.8299818322876, 111.80339887498948, 122.97746456210362]","[174.02475842498527, 445.65072489924364, 260.49062581803287, 204.85992459600345]","[1.0, 0.9515353576633605, 1.0, 1.0]","[9784, 9784]","[0.0012371821671394035, 0.0012371821671394035]",[9514]
[180],"[(560.0, -472.5)]","[0, 1]","[320.697790485592, 220.24395202964882]","[177.83985905294662, 125.33985905294664]","[0.9884572897127863, 0.8649332512134461]","[14178, 14178]","[0.001792801386519058, 0.001792801386519058]",[4086]
