unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[5],"[(1400.0, -1925.0)]",[0],[408.8815891910176],[1056.7556396668826],[0.8448693986157688],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[766]
[13],"[(700.0, -910.0)]",[0],[280.90169943749476],[3259.917607190096],[0.9943105808522757],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[167]
[15],"[(3325.0, -752.5)]",[0],[180.20509831248424],[3248.172587795355],[0.9857707160547435],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[291]
[22],"[(3552.5, -525.0)]","[0, 1, 2, 3]","[8.695819912499182, 9.100276652615422, 41.24789556921527, 19.41077438551307]","[1457.063222533072, 282.8779844569684, 445.0645637818866, 311.99747468305833]","[1.0, 1.0, 1.0, 1.0]","[1734, 1734]","[0.00021726107272654658, 0.00021726107272654658]",[209]
[20],"[(3535.0, -1732.5)]",[0],[254.5454545454545],[3623.203446541703],[1.0],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[154]
[21],"[(3272.5, -770.0)]",[0],[258.4910496385944],[233.07953388646519],[0.9976412479149681],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[6242]
[26],"[(3552.5, -525.0)]","[0, 1, 2]","[16.651570045211194, 18.358580149219982, 82.49579113843055]","[462.3997213919202, 1225.5301813453425, 1796.4322902958218]","[0.9999999999999998, 0.9360858449712167, 1.0]","[1736, 1736]","[0.00021751166219912622, 0.00021751166219912622]",[214]
[34],"[(1610.0, -315.0)]","[0, 1, 2]","[45.580310858653554, 33.06861093485604, 29.660305600711194]","[313.76674549197713, 641.8099110507483, 1168.3199891240824]","[0.9830388061103357, 1.0, 0.9279378371865432]","[2463, 2463]","[0.00030860093548182484, 0.00030860093548182484]",[2446]
[47],"[(2030.0, -1557.5)]","[0, 1, 2, 3]","[43.67424236740441, 17.786904366475596, 30.935921676911455, 37.115969012129305]","[1923.707282174484, 554.1190535409219, 150.9430319827688, 1077.0405629015881]","[1.0, 1.0, 1.0, 1.0]","[1000, 1000]","[0.00012529473628981926, 0.00012529473628981926]",[891]
[41],"[(525.0, -910.0)]","[0, 1]","[259.7971520367281, 161.5384615384615]","[261.2768654265131, 141.44834428021886]","[0.988388298780196, 0.9230769230769227]","[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[215]
[49],"[(1942.5, -2030.0)]","[0, 1]","[12.876968840942821, 33.69105669633279]","[1871.2799367531484, 681.5869000619331]","[1.0, 0.8218710216745255]","[2464, 2464]","[0.00030872623021811464, 0.00030872623021811464]",[883]
[48],"[(560.0, -892.5)]","[0, 1, 2]","[48.73512351858723, 153.55693130818773, 119.70297401561578]","[1663.1922791791965, 218.51957715883992, 128.7855380545554]","[0.9978348907201862, 0.9605702414245318, 0.9089371284878981]","[13509, 13509]","[0.0016926065925391683, 0.0016926065925391683]",[2001]
[68],"[(1382.5, -2030.0)]","[0, 1, 2]","[9.859154929577464, 26.164527733280195, 46.858126880794885]","[894.1056396043504, 229.44358122220183, 3606.6770857678166]","[1.0, 1.0, 0.9309282312806435]","[1736, 1736]","[0.00021751166219912622, 0.00021751166219912622]",[481]
[69],"[(1382.5, -2030.0)]",[0],[42.30398876350953],[3840.1518645642354],[1.0],"[1736, 1736]","[0.00021751166219912622, 0.00021751166219912622]",[481]
[53],"[(3325.0, -1837.5)]",[0],[58.25248321362804],[199.64855594956475],[1.0],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[512]
[70],"[(1977.5, -892.5)]","[0, 1, 2]","[51.12831829516439, 40.13455344230391, 349.99999999999994]","[317.2489594216179, 1851.298264354133, 1935.3275469916475]","[0.970981477488091, 1.0, 0.9999999999999998]","[1736, 1736]","[0.00021751166219912622, 0.00021751166219912622]",[572]
[73],"[(1890.0, -1260.0)]","[0, 1, 2]","[34.047492596546796, 12.01850425154663, -494.9747468305833]","[1741.1857874315835, 2138.6000984146435, 817.0949369285531]","[0.9530385075666659, 1.0, 1.0]","[5401, 5401]","[0.0006767168707013138, 0.0006767168707013138]",[963]
[76],"[(3780.0, -892.5)]",[0],[191.32337112077263],[217.14855594956475],[0.9902907859446892],"[14240, 14240]","[0.0017841970447670262, 0.0017841970447670262]",[31]
