unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[5],"[(2047.5, -2030.0)]","[0, 1]","[109.99438818457406, 90.19293556038632]","[165.99242404917499, 89.65434844830907]","[1.0, 0.9999999999999998]","[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[11801]
[0],"[(1137.5, -1680.0)]",[0],[23.333333333333332],[1027.660878276327],[1.0],"[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[196]
[10],"[(1855.0, -717.5)]","[0, 1]","[255.7627296744012, 86.95819912499181]","[331.94651181139534, 162.87487631389214]","[0.9940116058652838, 1.0]","[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[3718]
[21],"[(3622.5, -717.5)]","[0, 1, 2]","[19.02173913043478, 18.289107195722387, 19.03749026271474]","[1489.467367665881, 1013.3626322145635, 1539.774294606122]","[1.0, 0.9138932674532705, 1.0]","[4644, 4644]","[0.000601081402911569, 0.000601081402911569]",[1652]
[13],"[(1995.0, -2030.0)]",[0],[-331.0988323603003],[997.7133829043457],[0.9597466153965516],"[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[944]
[36],"[(1085.0, -1015.0)]","[0, 1, 2, 3]","[22.84498831525769, 161.80339887498948, 16.651570045211194, 28.378378378378375]","[462.8092699701416, 706.429927411183, 1113.4943730782043, 2558.118686073362]","[1.0, 1.0, 0.9999999999999998, 1.0]","[1736, 1736]","[0.00022469365104532378, 0.00022469365104532378]",[260]
[45],"[(1592.5, -1487.5)]","[0, 1]","[117.39356881873896, 259.97459420543726]","[134.89356881873897, 314.4806042855556]","[1.0, 0.9836423754432384]","[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[2940]
[70],"[(2345.0, -1767.5)]",[0],[14.576636050163447],[478.0638211143211],[1.0],"[994, 994]","[0.0001305019615501703, 0.0001305019615501703]",[633]
[71],"[(2345.0, -1767.5)]",[0],[14.725377234348791],[478.0638211143211],[1.0],"[994, 994]","[0.0001305019615501703, 0.0001305019615501703]",[633]
[69],"[(2362.5, -1767.5)]",[0],[378.0404309710601],[303.36403109412004],[0.9893883797457618],"[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[981]
[83],"[(647.5, -437.5)]","[0, 1, 2]","[19.662921348314605, 20.341427951941778, 107.57285876167357]","[632.5344025839103, 2111.023691279501, 1434.648220225216]","[0.9999999999999998, 1.0, 0.9985711966715503]","[2457, 2457]","[0.000318013998052051, 0.000318013998052051]",[364]
[94],"[(297.5, -1610.0)]","[0, 1]","[24.800101085487846, 8.325785022605597]","[659.1408178297678, 1341.6767742212342]","[0.9999999999999998, 0.9999999999999998]","[2450, 2450]","[0.00031710797526557794, 0.00031710797526557794]",[138]
[89],"[(2170.0, -1330.0)]",[0],[341.74587058969337],[327.91094847757415],[0.9885724323784951],"[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[885]
[95],"[(3465.0, -1540.0)]","[0, 1, 2]","[35.57380873295119, 100.61792555081206, 60.092521257733154]","[486.4290118516637, 416.11160129449195, 3213.8748291001516]","[1.0, 1.0, 1.0]","[2466, 2466]","[0.0003191788844918021, 0.0003191788844918021]",[111]
[96],"[(3552.5, -822.5)]","[0, 1, 2]","[20.58823529411765, 174.99999999999997, 31.548573660309906]","[439.2456467392312, 224.29144196185945, 1934.3701097715818]","[1.0, 0.9999999999999998, 1.0]","[5398, 5398]","[0.0006986730001973836, 0.0006986730001973836]",[325]
[98],"[(2065.0, -1610.0)]",[0],[247.6771927889516],[803.5177878067343],[0.9962505031163981],"[14900, 14900]","[0.0019285342169212698, 0.0019285342169212698]",[992]
