unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[17],"[(210.0, -1102.5)]","[0, 1]","[19.718309859154928, 98.99494936611666]","[1354.6716506563068, 550.0097122956865]","[1.0, 1.0]","[1007, 1007]","[0.00012675056916606748, 0.00012675056916606748]",[254]
[1],"[(2362.5, -1190.0)]",[0],[437.49999999999994],[105.0],[1.0],"[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[9653]
[33],"[(892.5, -1750.0)]","[0, 1, 2]","[205.1220782250982, 229.89115976716653, 268.4843012453029]","[105.34588466214898, 142.1423061602681, 124.65434844830907]","[0.9740667326013811, 0.8946612057786042, 0.9769033971371016]","[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[10328]
[0],"[(2362.5, -1190.0)]",[0],[92.80776503073434],[109.24621202458749],[0.9999999999999998],"[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[185]
[53],"[(210.0, -1102.5)]","[0, 1, 2]","[36.05551275463989, 41.247895569215274, 71.14761746590239]","[679.5841707039186, 229.5809857791226, 2965.8721245029446]","[1.0, 1.0, 1.0]","[1000, 1000]","[0.00012529473628981926, 0.00012529473628981926]",[218]
[62],"[(437.5, -1277.5)]","[0, 1, 2]","[40.08574913794948, 52.174919474995086, 140.0]","[518.3185558876778, 3078.2922580591835, 490.0]","[1.0, 0.9999999999999998, 1.0]","[7604, 7604]","[0.0009527411747477856, 0.0009527411747477856]",[248]
[66],"[(2292.5, -1242.5)]","[0, 1, 2, 3, 4]","[19.72197785446919, 64.94308985003639, 8.13953488372093, 12.962962962962962, 150.00000000000003]","[2160.980697538749, 200.68872840507265, 876.4570696119915, 409.1072707125591, 1018.0179956893605]","[0.986078006304206, 0.9761607965722374, 1.0, 0.9999999999999998, 1.0]","[2483, 2483]","[0.0003111068302076212, 0.0003111068302076212]",[1459]
[73],"[(210.0, -1662.5)]",[0],[240.51449482769686],[504.3724646813055],[0.9999999999999998],"[6142, 6142]","[0.0007695602702920698, 0.0007695602702920698]",[5009]
[123],"[(2660.0, -892.5)]","[0, 1, 2]","[7.368421052631579, 10.720873864725018, 23.333333333333332]","[951.0376629811681, 709.8630659920343, 1065.894606052511]","[1.0, 1.0, 1.0]","[4679, 4679]","[0.0005862540711000643, 0.0005862540711000643]",[3952]
[155],"[(1382.5, -1802.5)]","[0, 1, 2]","[17.28395061728395, 21.864954075245173, 50.00000000000001]","[245.0, 267.8102964795406, 773.2488008591214]","[1.0, 1.0, 1.0]","[2482, 2482]","[0.0003109815354713314, 0.0003109815354713314]",[807]
[209],"[(3482.5, -2065.0)]","[0, 1, 2]","[157.51659134595357, 210.323824402066, 198.29520330638604]","[3052.7202561901136, 150.5971473206198, 106.73284148787373]","[0.874115441356047, 0.9999999999999996, 0.9999999999999996]","[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[342]
[233],"[(1330.0, -1610.0)]","[0, 1, 2, 3]","[69.01249603652748, 12.622964389111713, 53.03300858899107, 123.74368670764582]","[431.3594362117865, 618.484277109886, 307.72533314679833, 1967.3250216747058]","[0.9664767013074088, 1.0, 1.0, 1.0]","[4664, 4664]","[0.000584374650055717, 0.000584374650055717]",[3062]
[231],"[(2747.5, -1120.0)]","[0, 1]","[120.40366032691173, 188.77063202082107]","[1007.0821948925847, 427.86224972918376]","[0.9999999999999998, 0.953622770927389]","[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[1]
[245],"[(472.5, -1120.0)]","[0, 1]","[10.720873864725018, 69.97855456236513]","[1620.3411693369587, 764.9722605106418]","[1.0, 1.0]","[7628, 7628]","[0.0009557482484187413, 0.0009557482484187413]",[4189]
[254],"[(1382.5, -1802.5)]","[0, 1]","[23.810244271932007, 39.0023505125995]","[1099.7413726940117, 682.6510724362433]","[1.0, 1.0]","[1003, 1003]","[0.0001256706204986887, 0.0001256706204986887]",[941]
[257],"[(455.0, -1295.0)]",[0],[16.476290360524764],[921.1739997279533],[1.0],"[3204, 3204]","[0.0004014443350725809, 0.0004014443350725809]",[106]
[259],"[(892.5, -1750.0)]",[0],[51.55211451472497],[396.9624290802327],[0.8480745586301278],"[3191, 3191]","[0.00039981550350081323, 0.00039981550350081323]",[2247]
[255],"[(2362.5, -1190.0)]","[0, 1]","[87.49999999999999, -350.00000000000006]","[822.6901949229139, 757.8156749822184]","[0.9999999999999998, 1.0]","[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[2056]
[272],"[(1977.5, -630.0)]",[0],[242.75240202252547],[211.8993977454674],[0.8363246645750229],"[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[11171]
[289],"[(1977.5, -647.5)]","[0, 1, 2]","[30.51429909041976, 24.475177748842086, 39.131189606246316]","[493.3405128698556, 243.31784752209074, 1474.2378929562099]","[1.0, 0.8816760218331592, 1.0]","[5398, 5398]","[0.0006763409864924444, 0.0006763409864924444]",[944]
[285],"[(2362.5, -1190.0)]","[0, 1, 2]","[20.58823529411765, 403.8606509569047, 494.9747468305833]","[450.77964410989813, 689.0267023700995, 112.24873734152916]","[1.0, 0.9921214506684791, 1.0]","[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[675]
[296],"[(2362.5, -1190.0)]",[0],[249.2757231959523],[3154.39530927628],[0.9893160988529441],"[15691, 15691]","[0.001965999707123554, 0.001965999707123554]",[9346]
