unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(1225.0, -280.0)]","[0, 1, 2]","[44.80583288027977, 48.74966266012326, 422.4873734152915]","[720.4579166166305, 598.0541754611128, 200.71797725893396]","[0.989874298374191, 0.999981635819318, 0.9902829307627803]","[9101, 9101]","[0.001140307394973645, 0.001140307394973645]",[6710]
[23],"[(2642.5, -542.5)]","[0, 1]","[15.81058165908942, 66.99498937981629]","[117.39356881873894, 214.6362801634709]","[1.0, 0.9647884128452935]","[14230, 14230]","[0.001782944097404128, 0.001782944097404128]",[11028]
[103],"[(1820.0, -1120.0)]","[0, 1, 2, 3, 4]","[22.63730791011613, 48.35112756857075, 24.965837664086823, 10.101525445522109, 63.02239933801709]","[1848.8800827670057, 359.2106199590272, 292.10440721511816, 420.72853480599576, 1334.415671154111]","[1.0, 0.9999188003482502, 0.7733569264386225, 1.0, 0.9831710843321099]","[1742, 1742]","[0.00021826343061686514, 0.00021826343061686514]",[833]
[166],"[(367.5, -315.0)]","[0, 1]","[248.71934652780996, 174.99999999999997]","[238.21442031727662, 154.17936932836645]","[0.9776201434078233, 0.9999999999999998]","[14230, 14230]","[0.001782944097404128, 0.001782944097404128]",[2644]
[173],"[(2835.0, -1645.0)]","[0, 1]","[494.9747468305833, 115.40663238826006]","[381.6801032930241, 564.64025561321]","[1.0, 0.9902717857673813]","[5432, 5432]","[0.0006806010075262982, 0.0006806010075262982]",[2119]
[169],"[(3412.5, -1960.0)]","[0, 1]","[30.046260628866577, 116.66666666666667]","[87.84588466214898, 178.84202800262554]","[1.0, 1.0]","[14230, 14230]","[0.001782944097404128, 0.001782944097404128]",[13857]
[217],"[(595.0, -892.5)]",[0],[16.93548387096774],[1094.5952451671585],[1.0],"[1007, 1007]","[0.000126171799443848, 0.000126171799443848]",[527]
[225],"[(2397.5, -2082.5)]",[0],[37.691762246536044],[2232.8533212133616],[0.9192406609169416],"[7636, 7636]","[0.0009567506063090598, 0.0009567506063090598]",[3874]
[288],"[(2677.5, -210.0)]",[0],[27.498597046143516],[872.1836238310793],[1.0],"[9085, 9085]","[0.001138302679193008, 0.001138302679193008]",[6478]
[373],"[(490.0, -262.5)]","[0, 1, 2]","[11.509173413601857, 18.332398030762345, 350.0]","[1685.619877693717, 636.4653187767531, 2311.7354281834514]","[1.0, 1.0, 1.0]","[3941, 3941]","[0.0004937865557181777, 0.0004937865557181777]",[1260]
