unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(2152.5, -1207.5)]","[0, 1, 2, 3]","[1959.6568297574743, 79.60294764284349, 62.826922749902565, 136.3912563701929]","[141.7328414878737, 167.49522070036636, 307.8551074001936, 150.9430319827688]","[0.9766348003345585, 0.9796163873384889, 1.0, 0.9595460461308636]","[11505, 11505]","[0.0014415159410143706, 0.0014415159410143706]",[8204]
[19],"[(2170.0, -1207.5)]","[0, 1]","[789.580042490443, 92.23309842157774]","[254.3740127471329, 293.3850820118279]","[0.9985720822797023, 1.0]","[12962, 12962]","[0.0016240703717886372, 0.0016240703717886372]",[8208]
[21],"[(3010.0, -1872.5)]","[0, 1]","[201.95394865058472, 322.14766832101515]","[254.99522070036636, 447.8890877892866]","[0.9084873562330634, 0.951719277094583]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[10300]
[9],"[(2135.0, -1207.5)]",[0],[38.24069534583019],[258.7530953518514],[1.0],"[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[11055]
[20],"[(2170.0, -1207.5)]","[0, 1, 2, 3]","[106.06601717798215, -1211.6620816052634, 37.26779962499649, 596.9776618077279]","[320.8474355806068, 243.8206273026543, 156.52475842498527, 585.3938499730082]","[1.0, 0.9642857142857141, 1.0, 0.8743562476157237]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[11775]
[8],"[(2152.5, -1207.5)]","[0, 1, 2, 3, 4]","[203.05991841999946, 785.3881888323244, 223.87891061143637, 269.00063168600786, 2059.8076824970763]","[510.35796399701803, 246.63395294359276, 611.3818268880237, 151.72581160992445, 129.24038412485382]","[0.8596222305815098, 0.807133600899619, 0.7909077105055047, 0.9086155631465058, 0.9788046769292204]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[6748]
[10],"[(2152.5, -1207.5)]","[0, 1, 2]","[78.15390739430265, 124.93212768937555, 137.92122988744643]","[173.24116139070415, 126.97707426839528, 281.44834428021886]","[0.9838056680161944, 0.9904857199351471, 0.9860261810595394]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[11130]
[37],"[(2135.0, -1207.5)]","[0, 1, 2]","[32.81249999999999, 630.971473206198, 1010.1097718274199]","[429.4615364994153, 306.3678221085121, 359.2504454374772]","[0.9999999999999996, 0.9999999999999998, 0.9026714827420351]","[2005, 2005]","[0.0002512159462610876, 0.0002512159462610876]",[1826]
[38],"[(3027.5, -385.0)]","[0, 1, 2, 3, 4, 5]","[54.59997355372627, 68.2897935864696, 76.1809517882501, 19.81132075471698, 56.4516129032258, 97.82797401561578]","[2827.816930525808, 632.3842264717367, 1479.2087120407805, 523.3768416475798, 681.4696961966999, 149.8109077121396]","[0.9999688450233852, 0.9012008687913848, 0.7805053346982259, 1.0, 1.0, 0.9999999999999998]","[2727, 2727]","[0.0003416787458623371, 0.0003416787458623371]",[950]
[27],"[(3587.5, -1995.0)]",[0],[91.55694150420948],[1584.843909973446],[0.9470424166227593],"[11500, 11500]","[0.0014408894673329214, 0.0014408894673329214]",[2766]
[26],"[(2170.0, -1207.5)]","[0, 1, 2, 3, 4]","[48.93194296620477, 55.742690531482445, 550.4717350607, 272.4783935259801, 50.00000000000001]","[335.3398590529466, 287.027878166684, 757.6435868309068, 187.5085912370801, 227.5]","[0.9992043003415825, 0.9524030252061061, 0.8342009172074033, 0.9873848014123919, 1.0]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[7393]
