unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[36],"[(1627.5, -192.5)]","[0, 1, 2, 3, 4, 5]","[8.415309592741144, 62.74478398138561, 73.57251827388592, 25.739469326951923, 503.53845740223574, 40.13455344230391]","[145.57953388646516, 2106.6267311141314, 294.8929845220715, 635.9713037990205, 388.4485980294843, 345.38828585578324]","[1.0, 0.9052696067098588, 0.9999551947974618, 1.0, 0.9951605776800376, 1.0]","[3195, 3195]","[0.0004003166824459725, 0.0004003166824459725]",[1619]
[60],"[(280.0, -1295.0)]","[0, 1, 2]","[31.304951684997054, 87.49999999999999, 27.498597046143516]","[533.5987933065117, 2425.912482714497, 252.24873734152916]","[1.0, 0.9999999999999998, 1.0]","[11296, 11296]","[0.0014153293411297983, 0.0014153293411297983]",[1783]
[75],"[(927.5, -2030.0)]",[0],[712.4714576917493],[325.9544102003573],[0.9816254620881799],"[14230, 14230]","[0.001782944097404128, 0.001782944097404128]",[5028]
[23],"[(2642.5, -542.5)]","[0, 1, 2, 3, 4]","[785.7861304609673, 338.43403068874693, 223.1159327373315, 402.64882465496527, 257.4759603121345]","[817.0915281855382, 350.73249281970783, 168.60223826543927, 272.7252655370487, 150.87157373110014]","[0.8329464353175379, 0.9903002417349215, 0.9946256699280355, 0.9185124729084065, 0.9788046769292204]","[14230, 14230]","[0.001782944097404128, 0.001782944097404128]",[11028]
[103],"[(1347.5, -245.0)]","[0, 1, 2, 3, 4]","[19.230769230769234, 38.04347826086956, 92.52029756697463, 35.35533905932738, 422.43625930752864]","[1050.1590777632546, 248.84202800262554, 985.6843191771162, 372.1815306883094, 1569.380453709404]","[1.0, 1.0, 0.9975383291272188, 1.0, 0.942063982207634]","[1742, 1742]","[0.00021826343061686514, 0.00021826343061686514]",[833]
[164],"[(367.5, -2082.5)]",[0],[40.0241476965054],[414.75857539074394],[0.9728885205210378],"[3201, 3201]","[0.0004010684508637114, 0.0004010684508637114]",[345]
[149],"[(367.5, -2082.5)]","[0, 1, 2, 3, 4]","[138.34964763236655, 70.71067811865476, 96.20579793107875, 52.70462766947299, 78.53365343737818]","[307.72844833542587, 296.42179452607957, 628.3347809044947, 990.0757843281016, 1643.4599457106222]","[1.0, 1.0, 1.0, 1.0, 1.0]","[9079, 9079]","[0.001137550910775269, 0.001137550910775269]",[242]
[129],"[(367.5, -1557.5)]",[0],[73.58131884428815],[1987.0398959723539],[0.8234482506971419],"[12760, 12760]","[0.0015987608350580937, 0.0015987608350580937]",[3586]
[166],"[(367.5, -315.0)]","[0, 1]","[254.92472005956043, 276.6992952647331]","[113.37740163083382, 192.0192283813131]","[0.9346816064901381, 1.0]","[14230, 14230]","[0.001782944097404128, 0.001782944097404128]",[2644]
[173],"[(2870.0, -822.5)]","[0, 1, 2, 3]","[11.180339887498947, 37.11596901212929, 19.444444444444443, 176.1874128736625]","[688.7560813707167, 1417.8503536279532, 866.3852984944432, 704.8963760518485]","[1.0, 1.0, 0.9999999999999998, 0.9999641379634533]","[5432, 5432]","[0.0006806010075262982, 0.0006806010075262982]",[1774]
