unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[70],"[(3657.5, -1680.0)]",[0],[52.5],[290.52573390287023],[1.0],"[4661, 4661]","[0.0005893812429514268, 0.0005893812429514268]",[3996]
[41],"[(1225.0, -280.0)]",[0],[37.3800163857642],[338.8115075049162],[1.0],"[6851, 6851]","[0.0008663057059558518, 0.0008663057059558518]",[2285]
[69],"[(2467.5, -227.5)]","[0, 1, 2]","[26.051302464767538, 30.935921676911455, 349.99999999999994]","[113.37740163083382, 1128.3592891214585, 808.1049898653562]","[1.0, 1.0, 0.9999999999999998]","[9054, 9054]","[0.0011448740128045952, 0.0011448740128045952]",[3049]
[6],"[(385.0, -1592.5)]","[0, 1, 2, 3, 4]","[137.255118611639, 33.65384615384615, 41.68385259304066, 62.87029903551093, 43.12032907303699]","[690.0517554001067, 227.5, 297.93969331574766, 232.92713612911336, 257.0197160602642]","[0.8364039530974685, 0.9999999999999998, 0.8490574941386834, 0.9115546212812792, 0.8136365725243621]","[3202, 3202]","[0.0004048913838082962, 0.0004048913838082962]",[1863]
[0],"[(962.5, -525.0)]","[0, 1, 2, 3]","[129.81334637908748, 383.03731006319555, 225.36062596403426, 244.36025172594165]","[120.5111165540218, 234.912559593767, 141.24368670764582, 174.02475842498527]","[0.9882989362459083, 0.9697524843085942, 1.0, 0.9950915046169743]","[14178, 14178]","[0.001792801386519058, 0.001792801386519058]",[8931]
[111],"[(1085.0, -1207.5)]","[0, 1]","[58.979595689561734, 32.28096174982065]","[316.01781146797407, 302.4182962066802]","[0.9001631629480665, 1.0]","[1002, 1002]","[0.00012969069029228943, 0.00012969069029228943]",[460]
[77],"[(2607.5, -1172.5)]","[0, 1]","[42.56432457112084, 13.664162729122625]","[1103.0732869246322, 1202.4912222130135]","[0.7907411782281429, 1.0]","[1002, 1002]","[0.00012969069029228943, 0.00012969069029228943]",[569]
[124],"[(1347.5, -1820.0)]","[0, 1, 2, 3]","[72.32910692274793, 52.102604929535076, 72.15434844830907, 64.27181563854698]","[1253.6544534892237, 662.996659686592, 543.3562690725782, 2473.901988414727]","[0.9820160889192522, 0.9999999999999998, 1.0, 0.9813307548309645]","[6127, 6127]","[0.0007747562487799597, 0.0007747562487799597]",[6119]
[165],"[(1260.0, -1102.5)]","[0, 1]","[107.24380133637716, 112.05088871601984]","[294.2475653081792, 123.94834428021885]","[0.9730779109758546, 1.0]","[1003, 1003]","[0.00012741604578339272, 0.00012741604578339272]",[290]
[172],"[(1120.0, -945.0)]",[0],[104.20520985907015],[2868.034719755845],[0.9999999999999998],"[1002, 1002]","[0.00012969069029228943, 0.00012969069029228943]",[802]
