unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[24],"[(735.0, -700.0)]","[0, 1, 2]","[210.323824402066, 14.95671866295855, 41.247895569215274]","[180.49071613935877, 304.0615911151048, 569.9078941470145]","[0.9999999999999996, 1.0, 1.0]","[2462, 2462]","[0.0003247892563618854, 0.0003247892563618854]",[418]
[1],"[(367.5, -455.0)]","[0, 1]","[248.37275051366183, 305.8938568856692]","[81.37992694777549, 103.0111165540218]","[0.9415304042946029, 0.9771420827084976]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[3268]
[8],"[(2975.0, -192.5)]","[0, 1, 2]","[321.7214167493333, 262.49999999999994, 157.78699893580085]","[236.33830871132398, 158.74368670764582, 95.76237921249263]","[0.9288134932109278, 0.7500000000000001, 0.9130365118291963]","[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[2078]
[31],"[(2257.5, -787.5)]",[0],[85.9684304173939],[188.9420973183859],[0.9497178149504047],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[2354]
[44],"[(3062.5, -1802.5)]",[0],[46.73862764490356],[152.32998880849354],[1.0],"[7563, 7563]","[0.0009977177684260517, 0.0009977177684260517]",[4214]
[55],"[(595.0, -210.0)]","[0, 1, 2]","[22.727272727272727, 29.985449093019387, 28.0]","[1423.129533216453, 1866.5690787754409, 2790.0691915086272]","[1.0, 1.0, 1.0]","[2455, 2455]","[0.00032543037919101385, 0.00032543037919101385]",[441]
[60],"[(367.5, -735.0)]",[0],[74.09185399543036],[116.49494936611666],[0.8981288981288982],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[5387]
[96],"[(385.0, -665.0)]","[0, 1]","[15.384615384615387, 25.245928778223437]","[487.4401154656797, 282.4882386297295]","[1.0, 1.0]","[2473, 2473]","[0.00032624038626439584, 0.00032624038626439584]",[252]
[94],"[(2940.0, -157.5)]",[0],[115.92202012527498],[394.8109077121396],[0.9580225429783026],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[1326]
[105],"[(2502.5, -385.0)]","[0, 1, 2, 3]","[38.121727704890944, 40.08574913794948, 45.99693089833379, 21.739549781247952]","[759.7500446613966, 309.4033667076087, 365.28219607618877, 998.4440947628484]","[0.8415622135808597, 1.0, 0.8765285105928876, 1.0]","[5352, 5352]","[0.0007060406580214504, 0.0007060406580214504]",[427]
[125],"[(1295.0, -1382.5)]","[0, 1]","[174.99999999999997, 195.65594803123162]","[1752.7377358736755, 1068.2090083231676]","[0.9999999999999998, 1.0]","[12697, 12697]","[0.0016749996701977494, 0.0016749996701977494]",[6743]
[126],"[(315.0, -1540.0)]",[0],[426.5459388789111],[226.6518231313674],[0.9485328577880138],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[246]
[146],"[(192.5, -385.0)]",[0],[157.39285686643356],[2348.772247506227],[0.9982301274400064],"[7566, 7566]","[0.0009981135311267365, 0.0009981135311267365]",[2681]
[158],"[(192.5, -385.0)]","[0, 1]","[12.622964389111713, 94.31967977563623]","[955.1688525874143, 2496.1908360466646]","[1.0, 0.9904035809134489]","[6842, 6842]","[0.0009026027993615028, 0.0009026027993615028]",[304]
[137],"[(175.0, -752.5)]",[0],[335.97422065126784],[211.44834428021886],[0.9845231329950682],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[6174]
[157],"[(2957.5, -595.0)]",[0],[332.32208021904074],[289.5819346443996],[0.9218638521395305],"[14879, 14879]","[0.0019628510744957323, 0.0019628510744957323]",[9]
