unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(2152.5, -1207.5)]","[0, 1]","[89.61199805287578, 178.814185037819]","[128.17971810589327, 195.33985905294662]","[0.9987227796155578, 0.9447841308543174]","[11505, 11505]","[0.0014415159410143706, 0.0014415159410143706]",[8204]
[19],"[(2152.5, -1207.5)]",[0],[266.4213562373095],[285.9955321922513],[0.918854359334209],"[12962, 12962]","[0.0016240703717886372, 0.0016240703717886372]",[8208]
[21],"[(3027.5, -1890.0)]",[0],[622.1772870390704],[372.20447653087854],[0.952486569420581],"[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[7966]
[20],"[(2135.0, -1190.0)]","[0, 1, 2]","[110.3509702366918, 290.6878423571312, 2213.594362117865]","[162.07270054082036, 162.07270054082036, 260.1997836489501]","[0.8914291661653623, 0.9995659855162633, 1.0]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[1687]
[8],"[(2152.5, -1207.5)]","[0, 1]","[200.7209228976613, 378.5533905932738]","[175.28942951477512, 158.74368670764582]","[1.0, 0.9870847906150135]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[6748]
[10],"[(3360.0, -857.5)]",[0],[155.55555555555554],[336.5520587052368],[0.9999999999999998],"[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[11130]
[38],"[(3027.5, -385.0)]","[0, 1, 2, 3]","[83.05148549669131, 92.07338730881486, 29.286229542818, 35.66631467587314]","[658.9729194946641, 494.2326305526576, 384.60993706446845, 1426.0166866686436]","[0.9961628127327528, 1.0, 0.8233105452892834, 0.7877773014682242]","[2727, 2727]","[0.0003416787458623371, 0.0003416787458623371]",[950]
[27],"[(3587.5, -1995.0)]",[0],[77.77777777777777],[1781.7387886018896],[0.9999999999999998],"[11500, 11500]","[0.0014408894673329214, 0.0014408894673329214]",[2766]
[28],"[(2135.0, -1190.0)]","[0, 1, 2]","[56.030660809958945, 111.54105185984213, 231.60106488191684]","[90.33985905294664, 106.73284148787373, 175.28942951477512]","[0.9174665828503527, 0.9999999999999996, 1.0]","[12233, 12233]","[0.001532730509033359, 0.001532730509033359]",[1687]
[24],"[(2152.5, -1207.5)]","[0, 1, 2, 3, 4]","[38.888888888888886, 260.87459737497545, 135.9124361681677, 1354.284554474224, 349.99999999999994]","[157.5, 145.57953388646516, 178.88718993618278, 285.08571471027136, 175.9692399174048]","[0.9999999999999998, 1.0, 0.9912267048682377, 1.0, 0.9999999999999998]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[10400]
[63],"[(105.0, -647.5)]",[0],[27.498597046143516],[628.1816250763625],[1.0],"[10032, 10032]","[0.0012569567944594668, 0.0012569567944594668]",[4672]
[106],"[(3220.0, -105.0)]","[0, 1, 2, 3]","[874.9999999999999, 164.9915822768611, 494.9747468305833, 260.87459737497545]","[588.6237372146724, 497.5727003552495, 710.8290897784722, 1428.591516495791]","[1.0, 1.0, 1.0, 1.0]","[3190, 3190]","[0.0003996902087645234, 0.0003996902087645234]",[2117]
[109],"[(437.5, -140.0)]",[0],[20.61447639591773],[565.3787384803732],[1.0],"[5392, 5392]","[0.0006755892180747054, 0.0006755892180747054]",[1497]
[69],"[(3587.5, -1417.5)]","[0, 1, 2]","[217.06078553111482, 613.0978466519938, 349.99999999999994]","[211.08951059522462, 343.519810269298, 89.65434844830907]","[1.0, 0.9560317575065436, 0.9999999999999998]","[13694, 13694]","[0.001715786118752785, 0.001715786118752785]",[2553]
[138],"[(297.5, -1172.5)]",[0],[782.6237921249262],[383.8867401525198],[0.9999999999999998],"[4656, 4656]","[0.0005833722921653984, 0.0005833722921653984]",[3225]
[146],"[(2607.5, -227.5)]","[0, 1, 2]","[14.416740198949027, 32.81249999999999, 35.35533905932738]","[1446.4069168984736, 287.9384208237899, 663.4388030228422]","[1.0, 0.9999999999999996, 1.0]","[4663, 4663]","[0.0005842493553194272, 0.0005842493553194272]",[3749]
[183],"[(2537.5, -525.0)]",[0],[333.1900733815459],[1034.143666688981],[1.0],"[997, 997]","[0.0001249188520809498, 0.0001249188520809498]",[825]
[192],"[(3027.5, -1942.5)]","[0, 1, 2, 3]","[35.78732106339469, 60.3448275862069, 60.128623706924216, 311.1111111111111]","[1407.3915140949935, 199.74873734152916, 244.5093599797409, 245.0]","[0.9585889570552151, 1.0, 0.9999999999999998, 0.9999999999999998]","[1728, 1728]","[0.00021650930430880768, 0.00021650930430880768]",[974]
