unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[4],"[(3080.0, -1260.0)]","[0, 1, 2, 3, 4]","[32.05548611121939, 72.97193984836551, 26.723832758632984, 20.067276721151956, 86.95819912499181]","[513.132836675414, 971.9025592292793, 447.8952831360271, 165.32548424748595, 202.00606592013844]","[0.8180693465280089, 0.9231932954805663, 0.9999999999999998, 1.0, 1.0]","[4666, 4666]","[0.0005846252395282967, 0.0005846252395282967]",[1585]
[44],"[(2870.0, -1540.0)]","[0, 1, 2, 3]","[37.26779962499649, 67.3076923076923, 90.13878188659974, 82.49579113843055]","[411.18629305195907, 175.0, 750.7380419742174, 1139.4039530921218]","[1.0, 0.9999999999999998, 1.0, 1.0]","[6107, 6107]","[0.0007651749545219262, 0.0007651749545219262]",[4475]
[16],"[(665.0, -420.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[25.301204819277107, 46.366646165930355, 53.03300858899107, 97.82797401561578, 71.1029504661, 189.8141505913242, 18.42105263157895, 30.935921676911455, 55.339859052946636]","[183.26237921249265, 3393.615451299547, 281.7684534017934, 466.3606361569259, 2740.5562036136553, 210.83950268568387, 144.90192306240908, 446.2045475992595, 1010.1729596522084]","[1.0, 0.9690699772139052, 1.0, 0.9999999999999998, 0.9302236923654713, 1.0, 1.0, 1.0, 1.0]","[6850, 6850]","[0.0008582689435852619, 0.0008582689435852619]",[355]
[1],"[(892.5, -1207.5)]","[0, 1]","[349.99999999999994, 195.65594803123156]","[777.2902671132343, 102.22833692686612]","[0.9999999999999998, 0.9999999999999998]","[12715, 12715]","[0.0015931225719250518, 0.0015931225719250518]",[11524]
[18],"[(1050.0, -1120.0)]","[0, 1]","[615.3882032022076, 892.328414878737]","[124.65434844830907, 124.23284148787373]","[0.9781696683977814, 0.9999999999999996]","[11249, 11249]","[0.0014094404885241767, 0.0014094404885241767]",[1409]
[53],"[(2012.5, -997.5)]","[0, 1]","[66.63817775015771, 229.36696543992994]","[1483.1592815503334, 1431.0363586590981]","[0.9680530504602393, 0.9034310272897206]","[1724, 1724]","[0.0002160081253636484, 0.0002160081253636484]",[754]
[51],"[(875.0, -175.0)]","[0, 1, 2]","[19.444444444444443, 73.78647873726219, 391.3118960624631]","[963.1479260274407, 1084.8694846587375, 1229.1311896062464]","[0.9999999999999998, 1.0, 0.9999999999999998]","[3196, 3196]","[0.0004004419771822623, 0.0004004419771822623]",[1379]
[61],"[(1575.0, -647.5)]","[0, 1, 2, 3]","[19.717858537693687, 20.496244093683938, 138.34964763236655, 70.71067811865476]","[738.6062146172771, 2223.4337799890304, 577.415045209117, 1008.8103798396605]","[0.9999999999999998, 1.0, 1.0, 1.0]","[3191, 3191]","[0.00039981550350081323, 0.00039981550350081323]",[790]
[72],"[(735.0, -1050.0)]",[0],[67.49655638598863],[2094.3405786322464],[1.0],"[7575, 7575]","[0.0009491076273953809, 0.0009491076273953809]",[2853]
[78],"[(3447.5, -1610.0)]","[0, 1]","[97.82797401561578, 379.16666666666663]","[165.32548424748595, 228.94834428021886]","[0.9999999999999998, 0.9825581395348836]","[14167, 14167]","[0.0017750505290178695, 0.0017750505290178695]",[7722]
[80],"[(1032.5, -1085.0)]","[0, 1, 2, 3, 4]","[26.2835417975849, 79.00976583170507, 51.07636938024801, 28.37837837837838, 285.9805207704592]","[145.57953388646516, 1238.3165228983016, 94.47104865919295, 2549.5482574431758, 527.2663136939761]","[0.9999999999999998, 0.9390731242122003, 0.9851590390891021, 1.0, 0.9426756791421166]","[3919, 3919]","[0.0004910300715198016, 0.0004910300715198016]",[1494]
[116],"[(0.0, -2047.5)]","[0, 1]","[16.304662335935966, 110.3937451755416]","[2050.489561453491, 2130.1469530516188]","[1.0, 0.9510616755310286]","[7599, 7599]","[0.0009521147010663365, 0.0009521147010663365]",[1235]
[128],"[(612.5, -892.5)]","[0, 1, 2]","[267.0992129386989, 112.06793556038632, 349.99999999999994]","[2661.332445522976, 439.67006839163747, 167.0200655430568]","[0.9997889437451983, 1.0, 0.9999999999999998]","[5391, 5391]","[0.0006754639233384156, 0.0006754639233384156]",[208]
[121],"[(875.0, -1295.0)]","[0, 1, 2]","[146.93426789984076, -137.9360913015871, 542.8179714452298]","[139.1518231313674, 107.15434844830907, 459.936443721066]","[0.9982927160918752, 0.933738551139899, 0.8154796052112635]","[14896, 14896]","[0.0018663903917731477, 0.0018663903917731477]",[13133]
[137],"[(3587.5, -1347.5)]","[0, 1, 2, 3]","[82.13603439409222, 473.47678303161064, 450.56600920057593, 807.8791948529199]","[106.73284148787373, 166.1082638746416, 202.31090771213957, 483.29551074074107]","[0.9933863085368198, 0.8533361000148584, 0.8912924805790153, 0.9094515805981874]","[14896, 14896]","[0.0018663903917731477, 0.0018663903917731477]",[14184]
[151],"[(490.0, -245.0)]","[0, 1, 2, 3]","[53.31041174104735, -155.55555555555554, 55.73963264529614, 11.111111111111112]","[273.27602935261837, 1473.9319784092106, 393.4780998777038, 185.54069217324596]","[1.0, 0.9999999999999998, 0.984159925027275, 1.0]","[3934, 3934]","[0.0004929094925641489, 0.0004929094925641489]",[1363]
[152],"[(2887.5, -1522.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[43.412157106222956, 13.461538461538462, 100.3864013548935, 48.32840211530965, 76.67695668874707, 314.1346137495127, 174.99999999999997, 74.02907068944043, 128.81204144154648, 360.86829832785]","[193.58951059522462, 596.1278598453174, 305.83824793675376, 172.50276333734644, 243.76044966791062, 292.2302828570871, 2124.2942827160864, 452.0416674679876, 754.0297706018094, 499.4383867952313]","[1.0, 1.0, 0.9970036966154351, 1.0, 0.9999999999999996, 1.0, 0.9999999999999998, 0.9676949673357922, 0.9905062677480369, 0.9900650599966778]","[2473, 2473]","[0.000309853882844723, 0.000309853882844723]",[974]
[160],"[(822.5, -1277.5)]","[0, 1, 2]","[44.83908944677946, 44.72135954999579, 450.00000000000006]","[349.29658219204305, 365.28371988248534, 879.2750576571592]","[0.9958073860753669, 1.0, 1.0]","[6854, 6854]","[0.0008587701225304212, 0.0008587701225304212]",[1873]
[165],"[(3745.0, -1347.5)]","[0, 1]","[85.98453506620541, 42.06476488041321]","[662.3436053767025, 3200.335184193181]","[1.0, 1.0]","[6114, 6114]","[0.0007660520176759549, 0.0007660520176759549]",[198]
[153],"[(3150.0, -297.5)]","[0, 1, 2, 3]","[111.80859809776923, 137.81423647052554, 97.18253158075501, 151.05713720078424]","[193.9745489514536, 478.8288281682088, 141.17284776603907, 326.56314534592946]","[0.8940888272424633, 0.9096326988935417, 1.0, 0.8169573338344287]","[14896, 14896]","[0.0018663903917731477, 0.0018663903917731477]",[10721]
[175],"[(192.5, -1067.5)]",[0],[39.54451213005486],[145.67971810589327],[0.987528281643271],"[1001, 1001]","[0.00012542003102610907, 0.00012542003102610907]",[230]
[166],"[(3220.0, -175.0)]",[0],[97.43884709136945],[175.15182147569465],[1.0],"[14896, 14896]","[0.0018663903917731477, 0.0018663903917731477]",[3494]
[184],"[(822.5, -1277.5)]",[0],[100.07670524744016],[501.1067194467255],[0.8957574457161626],"[6860, 6860]","[0.0008595218909481601, 0.0008595218909481601]",[1861]
[202],"[(1452.5, -140.0)]","[0, 1, 2]","[43.59380261432074, 53.44766551726597, 58.25248321362804]","[1623.653991275182, 221.67441399136587, 490.03084124604436]","[0.8307396558037345, 0.9999999999999998, 1.0]","[6117, 6117]","[0.0007664279018848244, 0.0007664279018848244]",[5278]
[201],"[(2870.0, -1540.0)]","[0, 1]","[349.99999999999994, 54.99719409228703]","[340.62436094002715, 796.5364348335272]","[0.9999999999999998, 1.0]","[8339, 8339]","[0.0010448328059208028, 0.0010448328059208028]",[6701]
[204],"[(2835.0, -1312.5)]","[0, 1, 2, 3, 4]","[56.82108063106186, 40.781887342464465, 22.438186696393768, 32.06859931035956, 253.85029185318712]","[314.5120012080149, 165.8382479367538, 1283.4680746870943, 1589.198398569379, 416.817301449215]","[0.9998354180381832, 0.9995375054658242, 1.0, 1.0, 0.9159953273982547]","[6865, 6865]","[0.0008601483646296092, 0.0008601483646296092]",[2260]
[212],"[(2187.5, -910.0)]","[0, 1, 2, 3]","[12.228496751951957, 37.49808688110481, 25.753937681885642, 109.44050231006752]","[1463.5279917649707, 1435.6602236870376, 2121.635767312968, 1554.4173069390858]","[0.9999999999999998, 1.0, 1.0, 0.993282075299574]","[3935, 3935]","[0.0004930347873004388, 0.0004930347873004388]",[866]
[213],"[(2012.5, -980.0)]","[0, 1, 2, 3, 4, 5]","[26.087459737497547, 51.348284274848, 40.38461538461538, 510.20829079896373, 46.666666666666664, -144.214547421838]","[1283.6080645269683, 483.6705091167712, 249.30869689661813, 284.7470220657274, 2265.8210371968435, 1417.3877004929648]","[1.0, 0.9299991423576194, 1.0, 1.0, 1.0, 0.7717691687083696]","[2465, 2465]","[0.00030885152495440445, 0.00030885152495440445]",[915]
[237],"[(735.0, -1522.5)]","[0, 1]","[260.87459737497545, 212.1320343559643]","[774.9640510632486, 1487.8519738973948]","[1.0, 1.0]","[3189, 3189]","[0.0003995649140282336, 0.0003995649140282336]",[739]
[238],"[(2922.5, -927.5)]","[0, 1, 2, 3]","[74.38136013441932, 314.1346137495127, 130.43729868748773, 494.9747468305833]","[2122.667744186958, 569.6481038770681, 642.6204215933911, 1107.6326267312265]","[0.9460179272792697, 1.0, 1.0, 1.0]","[3206, 3206]","[0.00040169492454516056, 0.00040169492454516056]",[979]
[235],"[(595.0, -297.5)]","[0, 1, 2, 3]","[206.3001247386283, 141.4284726089003, 222.12671558769733, 358.68952642292015]","[286.38851818485557, 141.7328414878737, 172.40721895886472, 313.85556323908355]","[0.8816413788732014, 0.9884765317673598, 1.0, 0.9996168416651469]","[14896, 14896]","[0.0018663903917731477, 0.0018663903917731477]",[14471]
[250],"[(1417.5, -857.5)]","[0, 1]","[35.0, 50.00000000000001]","[525.0, 1936.1258103132043]","[1.0, 1.0]","[12699, 12699]","[0.0015911178561444147, 0.0015911178561444147]",[10357]
[239],"[(2800.0, -787.5)]","[0, 1, 2, 3]","[443.1433214465233, 504.7771785649585, 788.0105191957365, 347.9659815203428]","[138.12613897236298, 150.9430319827688, 402.48459726469656, 238.26261232295067]","[0.995460576537081, 1.0, 0.9851572733166919, 0.9805048286712748]","[14896, 14896]","[0.0018663903917731477, 0.0018663903917731477]",[6865]
[272],"[(3010.0, -1435.0)]","[0, 1, 2]","[848.606797749979, 227.0931084108911, 240.54761716266938]","[374.11856302153797, 235.79836086272067, 205.15076676508622]","[0.9992750343000913, 0.9998000795327773, 0.9903545745726188]","[13433, 13433]","[0.001683084192581142, 0.001683084192581142]",[6329]
[293],"[(1032.5, -1085.0)]","[0, 1]","[45.826027739746195, 34.35921354681384]","[1533.7599167086703, 365.50780419751277]","[0.9567795358946941, 1.0]","[3920, 3920]","[0.0004911553662560915, 0.0004911553662560915]",[2223]
