unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[25],"[(2432.5, -875.0)]",[0],[14.189707449473497],[1096.25892411036],[1.0],"[3207, 3207]","[0.00040182021928145036, 0.00040182021928145036]",[237]
[34],"[(2800.0, -192.5)]",[0],[34.75026419152162],[163.17971810589327],[0.99422579170748],"[5409, 5409]","[0.0006777192285916323, 0.0006777192285916323]",[509]
[39],"[(2712.5, -192.5)]","[0, 1]","[171.18648419596596, -349.99999999999994]","[305.6958868328009, 106.73284148787373]","[0.9969997644558728, 0.9999999999999998]","[6149, 6149]","[0.0007704373334460985, 0.0007704373334460985]",[1424]
[4],"[(910.0, -770.0)]","[0, 1]","[164.9915822768611, 132.05769993117067]","[289.7632638664858, 175.9692399174048]","[1.0, 1.0]","[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[717]
[63],"[(1365.0, -262.5)]","[0, 1, 2]","[37.26779962499649, 41.23105625617661, 70.0]","[364.65000626666614, 2109.157355318942, 760.9926025186801]","[1.0, 1.0, 1.0]","[5418, 5418]","[0.0006788468812182407, 0.0006788468812182407]",[1063]
[75],"[(490.0, -262.5)]",[0],[338.17920535975287],[203.60223826543927],[0.9679344573984776],"[1002, 1002]","[0.0001255453257623989, 0.0001255453257623989]",[530]
[70],"[(2450.0, -210.0)]",[0],[233.85846562221585],[387.1165100772614],[0.8063541333117572],"[13484, 13484]","[0.001689474224131923, 0.001689474224131923]",[13345]
[86],"[(2537.5, -2065.0)]","[0, 1, 2, 3]","[9.858929268846843, 11.637798136824042, 14.008719249922168, 68.9644730944504]","[3132.788703487135, 1257.2545551819, 1562.4666258074385, 419.0934066107073]","[0.9999999999999998, 1.0, 1.0, 0.9993738179915445]","[6131, 6131]","[0.0007681820281928818, 0.0007681820281928818]",[4489]
[84],"[(2502.5, -1435.0)]",[0],[47.84811464750159],[113.26237921249263],[0.9780439177975387],"[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[7681]
[112],"[(1680.0, -1295.0)]","[0, 1, 2, 3]","[90.32258064516128, 43.479099562495904, 61.87184335382291, 53.84615384615384]","[1729.4200986523356, 1069.8499921901519, 1077.224984104372, 1585.306421324507]","[0.9999999999999998, 1.0, 1.0, 1.0]","[5402, 5402]","[0.0006768421654376036, 0.0006768421654376036]",[3384]
[117],"[(1855.0, -1225.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[42.59495525168952, -6.194690265486726, -320.6859931035958, 16.82590595216528, 27.885901229892013, 53.27471917855737, 368.93239368631095, 28.98606637499727]","[422.7705630840703, 280.62420483331846, 488.1291442234169, 1069.1569119469566, 205.44329364633552, 238.14677249748405, 204.85992459600345, 1299.7386820478866]","[0.761864070558794, 1.0, 1.0, 1.0, 1.0, 0.8137315888538265, 1.0, 1.0]","[4682, 4682]","[0.0005866299553089337, 0.0005866299553089337]",[4642]
[115],"[(1312.5, -1470.0)]","[0, 1]","[323.0326908408454, 400.41725269886376]","[207.7334278716856, 202.58859639447581]","[0.9506043718709802, 0.9765410230674756]","[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[1738]
[133],"[(2852.5, -1907.5)]","[0, 1, 2, 3, 4]","[31.33718722495672, 24.013698982453764, 28.2258064516129, 160.3429965517979, 55.90703198712709]","[1342.5505221405742, 259.470323993858, 377.17654375181985, 178.60269272852793, 715.5206411544925]","[0.7907104339619823, 0.9999999999999998, 1.0, 1.0, 0.9759505748607519]","[2475, 2475]","[0.00031010447231730263, 0.00031010447231730263]",[2198]
[162],"[(1680.0, -1312.5)]","[0, 1, 2, 3, 4]","[91.9609631708597, 17.391639824998364, 32.90766156854775, 50.62198864013572, 22.163048365548505]","[656.5077873316033, 1761.3584846087351, 257.0197160602642, 199.77651664898627, 1505.506583166051]","[0.8538566654689561, 1.0, 1.0, 0.9999999999999998, 1.0]","[3209, 3209]","[0.00040207080875403, 0.00040207080875403]",[967]
[176],"[(1715.0, -1715.0)]","[0, 1, 2, 3]","[62.74291169418181, 60.092521257733154, 136.11111111111111, 150.00000000000003]","[791.5725161366154, 435.15225076633254, 345.23863607376245, 1995.3152897277703]","[1.0, 1.0, 1.0, 1.0]","[2476, 2476]","[0.0003102297670535925, 0.0003102297670535925]",[1000]
[169],"[(1680.0, -1295.0)]","[0, 1]","[297.4428049595791, 822.6125479413104]","[106.73284148787373, 320.9211205415953]","[1.0, 0.9313131121359969]","[11284, 11284]","[0.0014138258042943204, 0.0014138258042943204]",[10732]
[189],"[(1365.0, -262.5)]","[0, 1]","[63.91521869074946, 254.95097567963924]","[632.1306758267634, 720.4469493783739]","[0.8746989648880715, 1.0]","[5416, 5416]","[0.0006785962917456611, 0.0006785962917456611]",[2447]
[193],"[(1767.5, -1802.5)]","[0, 1, 2, 3]","[159.31305716365452, 126.92955176439847, 361.8033988749895, -437.49999999999994]","[284.9250074070234, 188.61588840556504, 150.9430319827688, 126.63118960624632]","[0.970500929519961, 1.0, 1.0, 1.0]","[7614, 7614]","[0.0009539941221106838, 0.0009539941221106838]",[6127]
[179],"[(2030.0, -927.5)]","[0, 1, 2]","[222.59688123440134, 116.01650561665684, 174.99999999999997]","[565.3829931599498, 134.89356881873894, 141.44834428021886]","[0.9525022999795322, 0.9705560616775526, 0.9999999999999998]","[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[9368]
[209],"[(1137.5, -700.0)]","[0, 1]","[494.9747468305833, 53.84615384615384]","[446.2045475992595, 462.2294465506796]","[1.0, 1.0]","[5409, 5409]","[0.0006777192285916323, 0.0006777192285916323]",[2383]
[243],"[(2397.5, -875.0)]","[0, 1]","[630.971473206198, 699.9999999999999]","[568.1775864587833, 391.25729563700185]","[0.9999999999999998, 0.9999999999999998]","[4672, 4672]","[0.0005853770079460355, 0.0005853770079460355]",[25]
[236],"[(105.0, -1557.5)]",[0],[50.00000000000001],[2320.662228328695],[1.0],"[9089, 9089]","[0.0011388038581381672, 0.0011388038581381672]",[281]
[226],"[(2327.5, -1767.5)]",[0],[1484.9242404917495],[959.8568770461872],[0.9999999999999998],"[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[11681]
[257],"[(822.5, -525.0)]","[0, 1, 2, 3, 4]","[21.754572200336515, 34.13618943659195, 296.98484809834997, 782.6237921249262, 50.00000000000001]","[1172.0597408769052, 301.8860639655376, 410.41023448981207, 595.2898899787209, 1526.2902354956584]","[0.8770443271032048, 1.0, 1.0, 0.9999999999999998, 1.0]","[5416, 5416]","[0.0006785962917456611, 0.0006785962917456611]",[2291]
[250],"[(3780.0, -1277.5)]",[0],[53.360713099426796],[134.89356881873897],[1.0],"[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[2531]
[260],"[(2397.5, -2082.5)]","[0, 1, 2]","[115.19423490057204, 44.72135954999579, 87.5]","[196.7462120245875, 2588.6433263995923, 520.970251340165]","[0.9992417833334944, 1.0, 1.0]","[3196, 3196]","[0.0004004419771822623, 0.0004004419771822623]",[3065]
[261],"[(140.0, -1470.0)]","[0, 1, 2]","[10.878565864408426, 54.213584281876194, 121.27604548413973]","[457.66410732222937, 360.8810441846199, 877.5236436511552]","[1.0, 1.0, 0.9808324549537287]","[1738, 1738]","[0.00021776225167170586, 0.00021776225167170586]",[292]
[273],"[(2572.5, -1732.5)]","[0, 1, 2, 3, 4, 5]","[51.43876819646747, 12.280701754385964, 25.23885892824792, 66.41804981117875, 140.0, 78.26237921249263]","[444.09528808667756, 230.6559480312316, 904.7361732693931, 462.925235378475, 1123.6395256443259, 1536.8899318608192]","[0.9287813515388266, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0]","[3930, 3930]","[0.0004924083136189897, 0.0004924083136189897]",[1277]
[305],"[(1347.5, -1732.5)]","[0, 1]","[45.68229027781952, 127.38312304215964]","[1545.62321602563, 997.5238712057777]","[0.99667001214943, 0.9822157480695621]","[10545, 10545]","[0.001321232994176144, 0.001321232994176144]",[8151]
[313],"[(3710.0, -2047.5)]","[0, 1, 2, 3, 4]","[15.517064182432058, 30.935921676911455, 457.67039600502125, 20.615528128088304, 21.151994381754765]","[975.5680133881306, 270.8569108948449, 1091.389629794337, 2190.521939306893, 495.47535797043173]","[1.0, 1.0, 0.9540553163362063, 1.0, 1.0]","[1004, 1004]","[0.00012579591523497854, 0.00012579591523497854]",[140]
[285],"[(1330.0, -1365.0)]","[0, 1]","[280.13668538768707, 413.02202709350314]","[434.73873016032593, 570.0739742763308]","[0.9999999999999998, 0.7592952852526222]","[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[1079]
[286],"[(3675.0, -2012.5)]",[0],[289.0932526660058],[254.62108833847964],[0.9703882083581956],"[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[11520]
[314],"[(262.5, -175.0)]","[0, 1]","[15.517064182432058, 16.040538855926563]","[1563.355625942397, 1026.0773364380532]","[1.0, 1.0]","[2477, 2477]","[0.0003103550617898823, 0.0003103550617898823]",[1303]
[346],"[(1050.0, -1540.0)]","[0, 1, 2, 3]","[36.36363636363636, 45.9345069638051, 49.49747468305833, 564.3580423808985]","[474.337030554499, 909.628692767707, 204.92226480880166, 243.13116875501737]","[1.0, 0.9841519905485996, 1.0, 1.0]","[2476, 2476]","[0.0003102297670535925, 0.0003102297670535925]",[563]
[359],"[(490.0, -1662.5)]","[0, 1, 2]","[18.04123711340206, 27.809573361082204, 42.28478270002824]","[1316.244277707937, 642.2234841721124, 2418.9370400333178]","[1.0, 0.9876556120596969, 0.9999999999999996]","[5407, 5407]","[0.0006774686391190527, 0.0006774686391190527]",[3551]
[384],"[(210.0, -122.5)]","[0, 1, 2]","[27.63157894736842, 195.65594803123156, 250.0]","[576.9163422320094, 282.2489594216179, 361.41832724372426]","[1.0, 0.9999999999999998, 1.0]","[3945, 3945]","[0.0004942877346633369, 0.0004942877346633369]",[3327]
[350],"[(2607.5, -1872.5)]",[0],[297.1123984422931],[109.13118960624632],[0.9961034020413576],"[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[774]
[354],"[(2310.0, -245.0)]",[0],[150.86173601888422],[95.76237921249263],[0.9699975702123835],"[14954, 14954]","[0.0018736574864779572, 0.0018736574864779572]",[11178]
