unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(2782.5, -1645.0)]","[0, 1, 2, 3, 4, 5]","[26.529620072031403, 42.06476488041321, 96.20579793107876, 291.6666666666667, 156.52475842498527, 615.4227353196854]","[1023.9103052399333, 1288.2221409437195, 1098.8541585193932, 1250.9539097016263, 1676.0127522124112, 1417.581418936215]","[0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 0.9785490019834681]","[7607, 7607]","[0.0009619015479792971, 0.0009619015479792971]",[651]
[24],"[(455.0, -70.0)]",[0],[19.79898987322333],[94.74873734152916],[1.0],"[14927, 14927]","[0.001887512081857101, 0.001887512081857101]",[9422]
[18],"[(1785.0, -1172.5)]","[0, 1]","[238.4898906576786, 331.8437013038952]","[196.10269272852793, 287.1280623861121]","[0.9024563870332809, 0.9900184984080609]","[14927, 14927]","[0.001887512081857101, 0.001887512081857101]",[5727]
[7],"[(2485.0, -350.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[516.1687565912331, 123.95096640467118, 802.3738383973349, 276.6992952647331, 255.29093588949655, 374.3973885861291, 361.29892165049495, 289.4200907499855, 608.4756343112049]","[356.0294960964509, 142.1423061602681, 205.00859123708014, 149.8109077121396, 162.4942075012557, 267.09209668673645, 193.58951059522462, 146.97104865919295, 264.3646174779319]","[0.9485289512610936, 0.9999998508537427, 0.9387729036754164, 1.0, 0.7739221002887957, 0.8147412867941857, 0.9886380015810241, 0.9451924059554245, 0.9761211821176853]","[14927, 14927]","[0.001887512081857101, 0.001887512081857101]",[9449]
[40],"[(2642.5, -1190.0)]",[0],[200.58700388909048],[138.12613897236298],[0.9623423329960137],"[14927, 14927]","[0.001887512081857101, 0.001887512081857101]",[5280]
[54],"[(2975.0, -367.5)]","[0, 1]","[89.05416087572164, 30.935921676911455]","[917.8681879061558, 142.1423061602681]","[0.9999657729857941, 1.0]","[12001, 12001]","[0.0015175207673589514, 0.0015175207673589514]",[10086]
[55],"[(2642.5, -1172.5)]","[0, 1]","[116.05379146156582, 962.0579793107875]","[254.37899733080434, 249.30869689661813]","[0.9208485847162843, 0.9999999999999998]","[10543, 10543]","[0.0013331573577423069, 0.0013331573577423069]",[7226]
[60],"[(1557.5, -1032.5)]","[0, 1, 2, 3, 4, 5, 6]","[15.579542548301186, 123.74368670764581, 57.90996502836776, 100.09640414848471, 446.1642074393685, 680.277721065285, 139.42508169629556]","[189.29144196185945, 269.9021600558191, 182.7417821153557, 258.43590667976514, 195.68118576809258, 141.17284776603907, 1987.0847781825212]","[0.9999999999999998, 1.0, 1.0, 0.9999999999999996, 0.9999999999999996, 1.0, 0.9891213322702985]","[3203, 3203]","[0.00040501783333478223, 0.00040501783333478223]",[54]
[69],"[(3255.0, -1260.0)]","[0, 1, 2, 3]","[58.33333333333328, 31.622776601683785, 42.443734381358276, 78.26237921249263]","[2131.743363475454, 463.8814726004529, 1090.317522993529, 166.53311266865538]","[1.0, 1.0, 1.0, 1.0]","[6148, 6148]","[0.0007774116888361665, 0.0007774116888361665]",[1082]
[71],"[(2677.5, -2082.5)]","[0, 1, 2]","[40.833333333333336, 126.61554403096811, 425.83320338949216]","[283.8420280026255, 774.6103313957599, 494.89694230970315]","[1.0, 0.8515146006081649, 0.975560146670175]","[7602, 7602]","[0.0009612693003468669, 0.0009612693003468669]",[3947]
